
"You can free up disk space by emptying the Trash, removing unused programs or files, or moving files to an external disk.",,,يمكنك إخلاء بعض المساحة بإفراغ المهملات، أو حذف البرامج أو الملفات غير المُستخدمة أو نقل الملفات إلى قرص خارجي.
"You can free up disk space by emptying the Trash, removing unused programs or files, or moving files to another disk or partition.",,,يمكنك إخلاء بعض المساحة بإفراغ المهملات، أو حذف البرامج أو الملفات غير المُستخدمة أو نقل الملفات إلى قرص أو قسم آخر.
"You can free up disk space by removing unused programs or files, or by moving files to an external disk.",,,يمكنك إخلاء بعض المساحة بحذف البرامج أو الملفات غير المُستخدمة أو نقل الملفات إلى قرص خارجي.
"You can free up disk space by removing unused programs or files, or by moving files to another disk or partition.",,,يمكنك إخلاء بعض المساحة بحذف البرامج أو الملفات غير المُستخدمة أو نقل الملفات إلى قرص أو قسم آخر.
"You just held down the Shift key for 8 seconds.  This is the shortcut for the Slow Keys feature, which affects the way your keyboard works.",,,لقد ضغطت مفتاح Shift لثمان ثوان. إنّ هذا إختصار ميزة المفاتيح البطيئة المؤثّر على طريقة عمل لوحة مفاتيحك.
"You just pressed the Shift key 5 times in a row.  This is the shortcut for the Sticky Keys feature, which affects the way your keyboard works.",,,لقد نقرت مفتاح Shift خمس مرات متتالية. هذا اختصار ميزة المفاتيح اللاصقة المؤثّر على طريقة عمل لوحة مفاتيحك.
"You just pressed two keys at once, or pressed the Shift key 5 times in a row.  This turns off the Sticky Keys feature, which affects the way your keyboard works.",,,لقد ضغطت على مفتاحان في آن واحد أو نقرت مفتاح Shift خمس مرّات متتالية. يعطّل هذا ميزة المفاتيح اللاصقة المؤثّر على طريقة عمل لوحة مفاتيحك.
You will need to remove and then reinsert the hardware before it will work correctly.,,,ستحتاج إلى فصل العتاد ثم إعادة تركيبه ليعمل كما ينبغيو
You will need to restart this computer before the hardware will work correctly.,,,ستحتاج لإعادة تشغيل الحاسوب ليعمل العتاد كما ينبغي.
You will soon log out because of inactivity.,,,ستُخرج من الجلسة بعد قليل لعدم النشاط.
Your hardware has been set up and is now ready to use.,,,تم إعداد عتادك ويمكنك الآن استخدامه.
