
Transferring '%s' to its destination folder.,,,انتقي المجلّد الهدف
Transparency type:,,,شفافية
Type,Type,Typ,أنواع
Update previews,,,معاينة عن اللعبة
Upload selected images to Flickr,,,قص الرسائل المُنتقاه إلى الحافظة
Use the viewer mode to view single images,,,ضبط المتصفح لعرض هذا النوع فقط
Value,Valeur,Wert,القيمة:
View As List,,,اعرض كقائمة
View As Slides,,,عرض كقائمة
View As Slides,,,عرض كقائمة
View As List,,,اعرض كقائمة
View and organize your images,Afficher et organiser vos images,Ihre Bilder betrachten und katalogisieren,تصفّح و نَظّم علاماتك
View as a slideshow,,,اعرض كمجلّد
View image properties,,,خصائص الصفحة
View next animation frame,,,نمط الصور المتحركة
View next image,,,اعرض الصفحة التالية
View or hide the filterbar of this window,,,اظهر أو اخفي شريط التبويب في النافذة الحالية
View or hide the statusbar of this window,,,اظهر أو إخفي شريط الحالة في النافذة الحالية
View or hide the toolbar of this window,,,اظهر أو إخفي شريط الأدوات في النافذة الحالية
View previous image,,,اعرض الصفحة السابقة
View the catalogs,,,اعرض الصفحة الأخيرة
View the folders,Afficher les dossiers,Die Ordner anzeigen,عرض المجلد
View the image,,,اعرض الصفحة الأولى
View the image flipped,,,إعرض لوح الاتصال
View the image mirrored,,,إعرض تاريخ المكالمات
View the image rotated clockwise,,,فيما إذا وجب التدوير عكس عقارب الساعة
View the image rotated counter-clockwise,,,فيما إذا وجب التدوير عكس عقارب الساعة
View the image with negative colors,,,استعمل ألوان السِمة الإفتراضية
View thumbnails,,,لا أظافر إبهام
Viewer,Visionneur,Betrachter,عرض
Wait please...,,,الرجاء الانتظار...
Web Album,Album Web,Web-Album,ألبوم
Web Album Theme,,,سمات صفحات الويب
Web Palette,,,لوح ألوان جديد
Whether to always use a black background.,,,فيما إذا ستستخدم صورة الخلفيّة
Whether to reset the scrollbar positions after changing image,,,فيما إذا وجب لـ gedit استعاذة موضع المؤشّر السابق عند تحميل ملف.
White,Blanc,Weiß,أبيض
Width:,,,العرض:
Width,Largeur,Breite,العرض
Width:,,,العرض:
Write To CD,,,اكتب لقرص مدمج
Write selection to CD,,,اكتب المنتقى إلى قرص مدمج
You didn't enter the new name,,,لم تدخِل اسم الحزمة
"You don't have the right permissions to create images in the folder ""%s""",,,"لا تملك الأذون الكافية لاستخراج المحفوظات في المجلّد""%s"""
Zoom in,Zoom avant,Vergrößern,تكبير
Zoom out,Zoom arrière,Verkleinern,تصغير
Zoom to fit,Ajuster à la fenêtre,Einpassen,تكبير حتى الملاءمة
Zoom to fit width,Ajuster en fonction de la largeur,Breite einpassen,تكبير حتى الملاءمة
Zoom to fit window,,,تكبير حتى الملاءمة
[modified],[modifié],[geändert],(معدل)
Abort,,,اجهض
Add Bookmark,Ajouter un signet,Lesezeichen hinzufügen,أضف علامة موقع
Add to Catalog...,,,أضف للشّريط...
All pages with the same size,Toutes les pages de même taille,Alle Seiten der gleichen Größe,خطأ في حجم الإطار.
Aperture value,,,قيمة الفتحة
Application:,,,تطبيق:
Bookmarks,,,علامات المواقع
Bookmarks:,Signets :,Lesezeichen:,علامات المواقع:
Bottom:,,,الأسفل:
Brightness-Contrast...,,,السطوع-التباين
Brightness:,,,سطوع
Browse...,,,تصفّح
Catalogs,,,فهرس
Centered,,,توسيط
Color Balance...,,,توازن اللون
Continue,Continuer,Fortfahren,مواصلة
Copy originals to destination,Copier les images originales vers la destination,Originale an den Zielort kopieren,لم يمكن فتح الوِجهة
Copy...,,,انسخ...
Crop...,,,انسخ...
Date and Time,,,التاريخ و الوقت
Date:,Date :,Datum:,التّاريخ:
Delete History,Supprimer l’historique,Chronik vergessen,امسح التاريخ
Delete imported images from the camera,,,لا تحمل صورأ من إنترنت أبداً
Desaturate,,,عكس إشباع
Destination folder:,,,المقصد:
Destination:,Destination :,Speicherort:,المقصد:
Do not display this message again,,,لا تظهر هذه الرسالة مرة أخرى
Do not overwrite any image,,,تأكيد الكتابة الفوقية
Done,,,لا شيء
Draw frame,,,تعادل
Edit,,,تحرير/
Edit Bookmarks...,,,حرّر علامات المواقع...
Edit Scripts,,,9 البحث
Edit Search,,,9 البحث
Edit Search...,,,بحث...
Enhance,,,إلغاء
Equalize,,,مساواة
File,,,/ملف
Filenames,,,أسماء الملفات:
Filter,,,مرشّح:
Flash,,,طفو
Flip,,,قلب
Folder,,,مجلّدات
Folders,,,مجلّدات
Font:,,,خط:
Footer:,Pied de page :,Fußzeile:,التذييل:
General,,,عامّ
Go,,,اذهب
Go to Theme Folder,,,مجلدات الثيمات
Go to the Image Folder,,,اذهب إلى قائمة الزوايا
Go to the destination folder,,,انتقي المجلّد الهدف
Gradient,Dégradé,Farbverlauf,التدريج
Group into subfolders:,,,اذهب لمجلد الخط
Header:,En-tête :,Kopfzeile:,ترويسات
Height:,Hauteur :,Höhe:,ثمانية
Help,Aide,Hilfe,مساعدة
Histogram,,,الرسم البياني
Horizontal:,Horizontal :,Horizontal:,أفقي:
Hue-Saturation...,,,التدرج-الإشباع...
Hue:,,,التدرج:
Image,,,صور
Image Preview,,,لمحة صورة
Image size:,,,حجم الصورة
Import,Importer,Importieren,استيراد
Import Photos...,,,استورد الصور
Include sub-folders,Inclure les sous-dossiers,Unterordner einbeziehen,تضمّن المجلّدات الفرعية
Install Theme...,,,ثبِّت سِمة...
JPEG,,,MPEG
Keep aspect ratio,,,نسبة مظهر ثابتة
Keep original filenames,,,استقبال اسماء الملفات
Keyboard Shortcuts,,,اختصارات لوحة المفاتيح
Last modified date,Date de dernière modification,Letztes Änderungsdatum,بحسب تاريخ التعديل
Left:,,,اليسار:
Levels:,,,المستوى:
Lightness:,,,الإضاءة:
Location...,,,الموقع...
Loss compression (JPEG),Compression avec perte (JPEG),Verlustbehaftete Kompression (JPEG),استعمل ضغط LZO
Magenta-Green:,Magenta-Vert :,Magenta-Grün:,ماجنتا:
Manual Order,,,يدوي
Mirror,,,خطأ
Model:,,,الطرُز:
Move,,,تحريك
Move...,,,انقل...
Negative,,,غير نهائي
New Catalog,,,فهرس
New Catalog...,,,مسار جديد...
New Folder...,,,مجلّد جديد...
Next,,,التالي
No compression,Aucune compression,Keine Kompression,الضغط
None,,,لا شيء
Open With,,,افتح بـ
Open With...,,,افتح ب...
Overwrite,,,إحلاله؟
PNG,,,خ
Place,,,أماكن
Place:,Lieu :,Ort:,أماكن
Port:,,,منفد:
Posterize...,,,خصِّص...
Preferences...,,,تفضيلات...
Preview,Aperçu,Vorschau,عايِن:
Previous,,,سابقا
Progressive,Progressif,Progressiv,بروكراسف روك
Quality:,Qualité :,Qualität:,الجودة:
RLE compression,Compression RLE,RLE-Kompression,استعمل ضغط LZO
Redeye Removal...,,,أضف أو احذف...
Reload,,,إعادة التحميل
Rename,Renommer,Umbenennen,أعد التسمية
Rename...,,,أعد التسمية
Reset,,,إعادة ضبط
Resize if larger than:,Redimensionner si l’image est plus grande que :,"Verkleinern, wenn größer als:",تغيير حجم الصورة
Resize...,,,تغيير الحجم
Restore,,,إعادة ضبط
Reversed Order,,,ترتيب مقلوب
Right:,,,اليمين:
Rotate images physically,,,تدوير الصورة
Rows:,Lignes :,Zeilen:,صفوف:
Saturation:,Saturation :,Sättigung:,تشبّع:
Save,Enregistrer,Speichern,حفظ
Save the new image as:,,,إنشاء صورة جديدة
Scale,,,حجّم
Scale:,,,حجّم
Scaled,,,حجّم
Search,,,ابحث
Search...,,,بحث...
Select,,,تحديد
Select All,,,اختر الكل
Selected Images,,,اختر صورة
Selected categories:,,,العناصر المنتقاة:
Shutter speed,,,سرعة المصراع
Single Window,,,اغلق النافذة
Size :,,,الحجم:
Slideshow,,,عرض شرائح
Smoothing:,Lissage :,Glätten:,تنعيم:
Solid color,Couleur unie,Einfarbig,لون جامد
Sort:,,,رتّب
Statusbar,Barre d’état,Statusleiste,شريط الحالة
Template:,Modèle :,Vorlage:,قالب:
Theme:,,,سِمة
Thumbnail Caption...,,,دليل مُسْتَصْغرات
Thumbnails,,,مُسْتعْرضة
Tiled,,,مربع
Toolbar,,,أشرطة الادوات
Toolbar style:,,,أسلوب شريط الأدوات
Tools,,,أدوات
Top:,,,الأعلى:
Transform,,,الانتقال
Trim,Rogner,Trimmen,الوقت:
Unit:,,,الوحدة:
Upload,Envoyer,Hochladen,إعادة التحميل
Vertical:,Vertical :,Vertikal:,رأسي:
View,Affichage,Ansicht,عرض/
View the destination,Afficher la destination,Ziel betrachten,اختر مَقْصِد
Width:,Largeur :,Breite:,العرض:
Write To CD...,,,اكتب إلى القرص...
X:,X :,X:,س:
Y:,Y :,Y:,ص:
Yellow-Blue:,Jaune-Bleu :,Gelb-Blau:,اصفر:
Zoom,,,تكبير
a folder with that name is already present.,,,هناك مجلّد موجود بنفس الإسم
by Modification Time,,,وقت آخر تعديل
by Comment,,,تعليقات:
by Exif Time,,,انسخ الوقت
by Name,,,حسب الإسم
by Path,,,إلى المسار
by Size,,,حسب الحجم
by comment,,,تعليقات الشفرة
by file modified time,,,بحسب تاريخ التعديل
by name,,,حسب الاسم
by path,,,حسب التاريخ
by size,,,حجم
"columns, by",,,أعمدة
contains,contient,enthält,يحتوي
does not contain,ne contient pas,enthält nicht,لا يحتوي
dpi,ppp,DPI,الدقة
ends with,finit par,endet mit,ينتهي بـ
gThumb,gThumb,gThumb,تومبس
gThumb Image Viewer,Visionneur d’images gThumb,gThumb Bildbetrachter,عارض الصّور
gThumb Preferences,Préférences gThumb,gThumb-Einstellungen,تفضيلات السِمة
hours,heures,Stunden,ساعات
is,est,ist,قائمة
is after,est après,ist nach,يقع بعد
is before,précède,ist vor,يقع قبل
is equal to,est égal à,ist gleich,لا يساوي %d
is greater than,est supérieur à,ist größer als,أكبر من
is lower than,est inférieur à,ist kleiner als,أصغر من
is not,n’est pas,ist nicht,ليس
manual order,,,رمز اللغة
or use a single index page,,,يجري فهرسة بياناتك
pixels,pixels,Pixel,بكسل
png,,,ربيع
prompt,,,اقتصاص
"rows per page,",,,عدد ألغاز سودوكو في كل صفحة:
seconds,secondes,Sekunden,ثوان
source and destination are the same,,,المقصد و المصدر هما نفس الملف.
source contains destination,,,وجهة النشر
starts with,commence par,beginnt mit,لا يبدء بـ
title|Scale Images,,,وزن الصورة
translator credits,,,المترجمون:
