English,French,German,Arabic
Installing…,Installation en cours…,Wird installiert ...,يثبّت…
Internal error,Erreur interne,Interner Fehler,خطأ داخليّ
Internal error: %1,Erreur interne : %1,Interner Fehler: %1,خطأ داخليّ: %1
Internet,Internet,Internet,الشّابكة
"Invalid %1 backend, contact your distributor.","Moteur %1 incorrect, veuillez contacter votre distributeur.",Ungültiges %1-Backend. Bitte kontaktieren Sie Ihren Distributor.,خلفية %1 غير صالح، راجع توزيعتك.
Invalid package file,Fichier paquet non valable,Ungültige Paketdatei,ملفّ الحزمة غير صالح
KDE Store,Boutique KDE,KDE Store,متجر كِيدِي
Kernel-based Virtual Machine Access,Accès aux machines virtuelles grâce au noyau,KVM-Zugriff,الوصول إلى الآلات الافتراضية المعتمدة على النواة
Launch,Lancer,Starten,شغّل
"List all the backends we'll want to have loaded, separated by comma ','.","Lister tous les moteurs que l'on veut charger, séparés par des virgules « , ».","Alle Backends getrennt durch Komma („,“) anzeigen, die geladen werden sollen.","اسرد كلّ الأسناد التي تريد تحميلها، فاصلًا بينها بفاصلة ’,‘."
"Loading, please wait...","Chargement en cours, veuillez patienter...","Wird geladen, bitte warten …",يحمل، فضلًا انتظر...
Local bundle,Paquet local,Lokales Paket,حزمة محليّة
Local install failed,L'installation locale a échoué,Lokale Installation fehlgeschlagen,فشل التّثبيت المحلّيّ
Local packages:,Paquets locaux :,Lokale Pakete:,الحزم المحلية:
Localization,Localisation,Lokalisierung,التّوطين
Lock required,Verrou nécessaire,Sperre erforderlich,القفل مطلوب
Log in information for %1,Informations de connexion pour %1,Anmeldungsinformationen für %1,معلومات ولوج %1
Low,Faible,Niedrig,منخفض
Low-Level System Access,Accès de bas niveau au système,Low-Level-System-Zugriff,الوصول إلى وظائف النظام الدُنيا
Mail,Courriel,E-Mail,البريد
Makes it possible to easily install the applications listed in https://flathub.org,Lui permet d'installer facilement les applications listées dans https://flathub.org,"Ermöglicht es, auf einfache Weise Anwendungen von https://flathub.org zu installieren.",يجعل من الممكن بسهولة تثبيت التطبيقات المدرجة في https://flathub.org
Malformed appstream url '%1',URL « AppStream » malformée « %1 »,Ungültige Appstream Adresse „%1“,مسار appstream ‏’%1‘ مشوّه
Mathematics,Mathématiques,Mathematik,الرّياضيّات
"Media Change of type '%1' is requested.
%2","Un changement de média de type « %1 » est nécessaire.
%2","Ein Medienwechsel vom Typ „%1“ ist erforderlich.
%2","تغيير الوسيط من نوع ’%1‘ مطلوب.
%2"
Missing remote ref for rebase operation. Please file a bug.,Référence distante manquante pour l'opération de re-localisation. Veuillez signaler un bogue.,Fehlende Paketquelle für den Wechsel der Hauptversion. Bitte senden Sie einen Fehlerbericht.,ينقص إحالة بعيدة إلى عملية إعادة تأسيس النظام. الرجاء أبلغ عنها.
Missing signature for %1 in %2,Signature manquante pour %1 dans %2,Fehlende Signatur für %1 in %2,توقيع %1 ناقص في %2
Multimedia,Multimédia,Multimedia,الوسائط المتعدّدة
Music,Musique,Musik,الموسيقى
Network Access,Accès au réseau,Netzwerk-Zugriff,نفاذ الشّبكة
Network error in backend %1: %2,Erreur de réseau dans le moteur %1 : %2,Netzwerkfehler im Backend %1: %2,خطأ شبكيّ في الخلفية %1: %2
No Cache available,Aucun cache disponible,Kein Zwischenspeicher verfügbar,لا خبيئة متوفّرة
No GPG signature found,Aucune signature GPG trouvée,Keine GPG-Signatur gefunden,لم يُعثر على توقيع GPG
No distro upgrade data,Aucune donné de mise à jour de distribution,Es sind keine Daten für eine Distributionsaktualisierung verfügbar,لا بيانات لترقية التّوزيعة
No license agreement,Aucun accord de licence,Keine Lizenzvereinbarung,لا اتّفاقيّة ترخيص
No more mirrors available,Aucun autre miroir disponible,Keine weiteren Spiegelserver verfügbar,لا مرايا أكثر متوفّرة
No network connection available,Aucune connexion réseau disponible,Keine Netzwerkverbindung verfügbar,لا اتّصال شبكة متوفّر
No packages to update,Aucun paquet à mettre à jour,Keine Pakete für Aktualisierung verfügbar,لا حزم لتحديثها
No space on device left,Plus d'espace disponible sur le périphérique,Auf dem Gerät ist kein Speicherplatz mehr verfügbar,لم تبقَ مساحة على الجهاز
Normal,Normal,Normal,عادي
Not Installed,Non installé,Nicht installiert,غير مثبّت
Not enough space to perform the update; only %1 of space are available.,Espace insuffisant pour réaliser la mise à jour. Il ne reste que %1 d'espace disponible.,"Nicht genügend Speicher, um die Aktualisierung durchzuführen; nur %1 Speicher verfügbar.",لا يوجد مساحة كافية للتحديث. المتوفر لديك %1.
Obsolete,Obsolète,Veraltet,بائد
Obsoletes:,Rend obsolète :,Veraltete Pakete:,البائدة:
Obsoleting,Mise en obsolescence en cours,Pakete werden veraltet,بائدة
Office,Bureautique,Büroprogramme,المكتب
Offline Updates,Mise-à-jour hors ligne,Offline-Aktualisierungen,التّحديثات غير الشّبكيّة
Open Discover,Ouvrir Discover,Discover öffnen,افتح المستكشف
Operating System,Système d'exploitation,Betriebssystem,نظام التشغيل
Operation in progress (started outside of Discover),Opération en cours (Débutée en dehors de Discover),Vorgang wird ausgeführt (außerhalb von Discover gestartet),عملية قيد التنفيذ (بدأت خارج المستكشف)
Operation not supported,Opération non prise en charge,Operation nicht unterstützt,العمليّة غير مدعومة
Out of memory,Mémoire insuffisante,Nicht genügend Speicher,نفذت الذّاكرة
Package conflict found,Conflit de paquet décelé,Es ist ein Paket-Konflikt aufgetreten,عُثر على تضارب حزم
Package download failed,Le téléchargement du paquet a échoué,Herunterladen des Pakets fehlgeschlagen,فشل تنزيل الحزمة
Package failed to build,La construction du paquet a échoué,Das Kompilieren des Pakets ist fehlgeschlagen,فشل بناء الحزمة
Package failed to configure,La configuration du paquet a échoué,Das Konfigurieren des Pakets ist fehlgeschlagen,فشل ضبط الحزمة
Package failed to install,L'installation du paquet a échoué,Das Installieren des Pakets ist fehlgeschlagen,فشل تثبيت الحزمة
Package failed to remove,La suppression du paquet a échoué,Das Entfernen des Pakets ist fehlgeschlagen,فشلت إزالة الحزمة
Package group list invalid,Liste du groupe de paquets non valable,Die Paketgruppenliste ist ungültig,قائمة مجموعة الحزم غير صالحة
Package group not found,Impossible de trouver le groupe de paquets,Die Paketgruppe wurde nicht gefunden,لم يُعثر على مجموعة الحزم
Package install blocked,Installation du paquet bloquée,Installation des Pakets blockiert,مُنع تثبيت الحزمة
Package is already installed,Paquet déjà installé,Das Paket ist bereits installiert,الحزمة مثبّتة بالفعل
Package management,Gestion des paquets,Paketverwaltung,إدارة الحزم
Package not found,Impossible de trouver le paquet,Das Paket wurde nicht gefunden,لم يُعثر على الحزمة
Package not installed,Paquet non installé,Das Paket ist nicht installiert,الحزمة غير مثبّتة
PackageID invalid,Identifiant de paquet non valable,Die Paket-Kennung ist ungültig,معرّف الحزمة غير صالح
Painting and Editing,Peinture et retouche,Malen und Bearbeiten,التّلوين والتّحرير
Permissions,Permissions,Berechtigungen,التّصاريح
Permissions for %1,Permissions pour %1,Berechtigungen für %1,صلاحيات لـ %1
Photography,Photographie,Fotografie,التّصوير الفوتوغرافيّ
Physics,Physique,Physik,الفيزياء
Plasma Addons,Modules Plasma,Plasma-Erweiterungen,إضافات بلازما
Plasma Widgets,Composants graphiques Plasma,Plasma-Miniprogramme,ودجات بلازما
Please make sure that Appstream is properly set up on your system,Veuillez vérifier que AppStream est correctement configuré sur votre système,"Stellen Sie sicher, dass Appstream auf Ihrem System korrekt eingerichtet ist",تحقّق من أنّ Appstream مضبوط كما ينبغي في النّظام
Please update to the latest version before rebasing to a major version,Veuillez mettre à jour avec la dernière version avant de repasser en version majeure,"Bitte führen Sie eine Aktualisierung auf die letzte Version durch, bevor Sie auf eine neue Hauptversion wechseln",الرجاء التحديث إلى أخر إصدارة قبل إعادة تأسيس النظام إلى إصدارة رئيسة
Please verify Internet connectivity,Veuillez vérifier votre connexion sur Internet.,Bitte überprüfen Sie Ihre Internet-Verbindung,رجاء تأكد من الاتصال بالإنترنت
Preparing,Préparation en cours,In Vorbereitung,يحضّر
Present,Présent,Vorhanden,موجود
Printer Access,Accès au périphérique d'impression,Drucker-Zugriff,الوصول إلى الطابعة
Processing…,Traitement en cours…,Verarbeitung läuft ...,يعالج...
Profiling,Profilage,Profiling,التّحليل البرمجيّ
Proprietary,Propriétaire,Proprietär,محتكرة
Public Domain,Domaine public,Gemeinfrei,ملكية عامة
Publishing,Publication,Veröffentlichen,النّشر
Puzzles,Puzzles,Puzzle,الأحاجي
Refresh,Rafraîchir,Auf Aktualisierungen prüfen,أنعش
Refresh of version %1,Mise à jour vers la version %1.,Aktualisierung von Version %1,تحديث للإصدارة %1
Refreshing Cache…,Mise à jour du cache en cours…,Zwischenspeicher wird aktualisiert ...,يحدّث الخبيئة...
Reinstalling,Réinstallation en cours,Neu installieren,يعيد التّثبيت
Release Notes:,Note de publication :,Hinweise zur Veröffentlichung,ملاحظات الإصدارة:
Remote Login Access,Accès par connexion distante,Fernanmeldung-Zugriff,الوصول للولوج البعيد
Remove,Supprimer,Entfernen,أزل
Removed packages:,Paquets supprimés :,Entfernte Pakete:,الحزم المزالة:
Remove…,Supprimer…,Entfernen ...,يزيل...
Removing,Suppression en cours,Wird entfernt,يزيل
Removing '%1',Suppression de « %1 »,„%1“ wird entfernt,يزيل '%1'
Repair Failed,Réparation impossible,Reparatur fehlgeschlagen,الإصلاح فشل
Repair System,Réparer le système,System aktualisieren,إصلاح النّظام
Repaired Successfully,Réparé avec succès.,Erfolgreich repariert,نجح الإصلاح
Repairing failed offline update,Réparation suite à l'échec de la mise à jour hors ligne,Fehlgeschlagene Offline-Aktualisierung wird repariert,فشل إصلاح التحديث دون اتصال
Replaced packages:,Paquets remplacés :,Ersetzte Pakete:,الحزم المستبدلة:
Replacement Available,Version de remplacement disponible,Ersatz verfügbar,البديل المتوفر
Repo configuration error,Erreur de configuration du dépôt,Einrichtungsfehler der Paketquelle,خطأ في ضبط المستودع
Repo not available,Dépôt indisponible,Die Paketquelle ist nicht verfügbar,المستودع غير متوفّر
Report This Issue to %1,Signaler ce problème à %1,Dieses Problem an %1 berichten,أبلغ عن هذه المشكلة إلى %1
Repository URL:,URL du dépôt :,Archiv-Adresse:,مسار المستودع:
Resolving dependencies…,Résolution des dépendances en cours…,Abhängigkeiten werden aufgelöst ...,يحلّ الاعتماديّات…
Restart:,Redémarrer :,Neustart:,إعادة التّشغيل
Restricted download detected,Téléchargement restreint détecté,Eingeschränktes Herunterladen wurde erkannt,اكتُشف تقييد التّنزيل
Retrieving size information,Collecte des informations sur la taille,Größeninformation wird abgeholt,يجلب معلومات الحجم
Review EULA,Lire les conditions « EULA »,EULA ansehen,راجع رخصة المستخدم النهائي
Role Playing,Jeux de rôle,Rollenspiele,ألعاب تقمّص الأدوار
Scanning and OCR,Numérisation et reconnaissance de caractères,Scannen und Texterkennung,المسح الضّوئيّ والتّعرّف على الكتابة
Science & Math,Science & Mathématiques,Wissenschaft,علوم ورياضيات
Security,Sécurité,Sicherheit,أمني
Session Bus Access,Accès au bus de sessions,Session-Bus-Zugriff,الوصول لناقل الجلسة
Setting up transaction…,Établissement de la transaction en cours…,Einrichten des Vorgangs ...,يعدّ العمليّة...
Setup…,Installation en cours…,Einrichtung ...,يعد...
Show Dependencies…,Afficher les dépendances...,Abhängigkeiten anzeigen ...,أظهر الاعتماديّات…
Simulation,Simulation,Simulation,المحاكيات
Smart Card Access,Accès à la carte mémoire,Smartcard-Zugriff,الوصول للبطاقة الذكية
Snap,Snap,Snap,سناب
Software verified by %1,Logiciel vérifié par %1,Von %1 bestätigte Software,تُحُقّق من البرنامج بواسطة %1
Sound system access,Accès au système audio,Zugriff auf Soundsystem,الوصول نظام الصوت
Sports,Sports,Sport,الرياضة
Stable,stable,Stable,مستقرّ
Starred Publisher on snapcraft.io,Éditeur vedette sur snapcraft.io,Beliebter Herausgeber bei snapcraft.io,الناشر المميز على snapcraft.io
Starting,En cours de démarrage,Startvorgang,يبدأ
SteamOS,SteamOS,SteamOS,ستيم أو إس
SteamOS: Unable to query atomupd for SteamOS Updates...,SteamOS : impossible d'interroger « atomupd » pour des mises à jour de SteamOS...,SteamOS: atomupd für SteamOS-Aktualisierungen kann nicht abgefragt werden ...,ستيم او اس: لم يتمكن من استعلام atomupd لتحديثات ستيم او اس…
Strategy,Stratégie,Strategie,الاستراتيجيات
Switch,Basculer,Wechseln,بدّل
System,Système,System aktualisieren,النظام
System Bus Access,Accès au bus du système,System-Bus-Zugriff,الوصول لناقل النظام
System Folder Access,Accès au dossier du système,Systemordner-Zugriff,الوصول إلى مجلّد النّظام
System Software,Logiciels du système,System-Software,برمجيّات النظام
System upgrade,Mise à jour du système,System-Aktualisierung,ترقية النّظام
Technical error message: %1,Message d'erreur interne : %1,Technische Fehlermeldung: %1,رسالة الخطأ التقنية: %1
Test committing…,Publication en cours de tests…,Einspielen wird getestet ...,يختبر الإيداع...
Testing,en test,Testing,اختباريّ
The PackageKit daemon has crashed,Le démon PackageKit a planté,Der PackageKit-Dienst ist abgestürzt,انهار عفريت عُدّة الحزم PackageKit
The application will have to be restarted.,L'application devra être redémarrée.,Die Anwendung muss neu gestartet werden.,يجب أن يُعاد تشغيل التّطبيق.
The background service (PackageKit) stopped unexpectedly. It may have crashed.,Le service en arrière-plan (PackageKit) s'est arrêté de manière inattendue. Il s'est peut-être planté.,Der Hintergrunddienst (PackageKit) stoppte unerwartet. Möglicherweise ist er abgestürzt.,توقفت خدمة الخلفية (PackageKit) بشكل غير متوقع. ربما تحطمت.
The following packages will be removed by the update:%1 in order to install:%2,"Les paquets suivants seront supprimés par la mise à jour : %1  afin d'installer :
%2","Die folgenden Pakete werden bei dieser Aktualisierung entfernt:%1 um diese Paket zu installieren:
%2",سيُزيل التّحديث الحزم الآتية:%1 لتثبيت:%2
"The package %1 and its vendor %2 require that you accept their license:
 %3","Le paquet %1 et son fournisseur %2 requièrent que vous acceptiez leur licence:
 %3","Das Paket %1 und dessen Anbieter %2 verlangen, dass Sie Ihre Lizenz akzeptieren:
 %3","تطلب الحزمة %1 وبائعها %2 قبول رخصتهم:
 %3"
The package database changed,La base de donnés des paquets a changé,Die Paketdatenbank ist geändert worden,تغيّرت قاعدة بيانات الحزم
The provided type is not supported,Le type fourni n'est pas pris en charge,Der bereitgestellte Typ wird nicht unterstützt,النّوع الموفّر غير مدعوم
"The remote %1 require that you accept their license:
 %2","Le dépôt %1 requiert que vous acceptiez sa licence :
 %2","Die Paketquelle „%1“ verlangt, dass Sie ihre Lizenz akzeptieren:
%2","تطلب  %1 البعيدة قبول رخصتهم:
 %2"
The session will have to be restarted,La session devra être redémarrée,Die Sitzung muss neu gestartet werden,يجب أن يُعاد تشغيل الجلسة.
The system will have to be restarted.,Le système devra être redémarré.,Das System muss neu gestartet werden.,يجب أن يُعاد تشغيل النّظام.
The transaction has finished!,La transaction est terminée !,Der Vorgang wurde abgeschlossen.,انتهت العمليّة!
The transaction is currently checking the signatures of the packages…,La transaction réalise actuellement une vérification de la signature des paquets…,Der Vorgang überprüft zurzeit die Signaturen der Pakete ...,العمليّة تفحص تواقيع الحزم حاليًّا...
The transaction is currently cleaning up…,La transaction réalise actuellement un nettoyage…,Der Vorgang räumt zurzeit auf ...,العمليّة تنظّف حاليًّا...
The transaction is currently committing its set of packages…,La transaction réalise actuellement une validation de son ensemble de paquets…,Der Vorgang spielt zurzeit das Einspielen diese Gruppe von Paketen ein ...,العمليّة تودع مجموعة الحزم حاليًّا...
The transaction is currently copying files…,La transaction réalise actuellement une copie de fichiers…,Der Vorgang kopiert zurzeit Dateien ...,العمليّة تنسخ الملفّات حاليًّا...
The transaction is currently downloading packages…,La transaction réalise actuellement un téléchargement de paquets…,Der Vorgang lädt zurzeit Pakete herunter ...,العمليّة تنزّل الحزم حاليًّا...
The transaction is currently removing packages…,La transaction réalise actuellement la suppression de paquets…,Der Vorgang entfernt zurzeit Pakete ...,العمليّة تزيل الحزم حاليًّا...
The transaction is currently resolving the dependencies of the packages it will install…,La transaction réalise actuellement une résolution des dépendances des paquets à installer…,Der Vorgang löst zurzeit die Abhängigkeiten der zu installierenden Pakete auf ...,العمليّة تحلّ اعتماديّات الحزم التي ستثبّتها حاليًّا...
The transaction is currently testing the commit of this set of packages…,La transaction réalise actuellement un test de publication pour cet ensemble de paquets…,Der Vorgang testet zurzeit das Einspielen dieser Gruppe von Paketen ...,العمليّة تفحص إيداع مجموعة الحزم حاليًّا...
The transaction is currently updating packages…,La transaction réalise actuellement une mise à jour de paquets…,Der Vorgang aktualisiert zurzeit Pakete ...,العمليّة تحدّث الحزم حاليًّا...
The transaction is currently waiting for the lock…,La transaction est actuellement en attente d'un verrou…,Der Vorgang wartet zurzeit auf eine Sperre ...,العمليّة تعمل حاليًّا للقفل...
The transaction is currently working…,La transaction est en cours…,Der Vorgang läuft gerade ...,العمليّة تعمل حاليًّا...
The transaction was canceled,La transaction a été annulée,Der Vorgang wurde abgebrochen,أُلغيت العمليّة
The transactions is currently installing packages…,La transaction réalise actuellement une installation de paquets…,Der Vorgang installiert zurzeit Pakete ...,العمليّات تثبّت الحزم حاليًّا...
There are no Flatpak sources.,Il n'y a aucune source « Flatpak ».,Es gibt keine Flatpak-Paketquellen.,لا يوجد مصادر للفلات باك
This Snap application is not compatible with security sandboxing and will have full access to this computer. Install it anyway?,Cette application « Snap » est incompatible avec le bac à sable de sécurité. Elle n'aura pas un accès total à cet ordinateur. Voulez-vous vraiment l'installer ?,Diese Snap-Anwendung ist nicht mit der Sicherheits-Sandbox kompatibel und hat vollen Zugriff auf Ihren Computer. Dennoch installieren?,تطبيق سناب هذا غير متوافق مع وضع الحماية للأمان وسيكون له حق الوصول الكامل إلى هذا الحاسوب. أتثبته على أي حال؟
"This action cannot be completed as it would remove the following software which is critical to the system's operation:%1If you believe this is an error, please report it as a bug to the packagers of your distribution.","Cette action ne peut être menée à terme car elle conduirait à supprimer les logiciels suivants, critiques pour le bon fonctionnement de votre système :%1Si vous pensez que cela est une erreur, veuillez le signaler comme un bogue vers les personnes en charge de la production des paquets de votre distribution.","Diese Aktion kann nicht abgeschlossen werden, da sonst folgende, für die Funktion des Systems erforderliche, Software entfernt werden würde:%1Wenden Sie sich an Ihre Distribution, wenn Sie der Meinung sind, dass es sich dabei um einen Fehler handelt.",لا يمكن إكمال هذا الإجراء لأنه سيؤدي إلى إزالة البرامج التالية التي تعتبر بالغة الأهمية لتشغيل النظام: ‏%1إذا كنت تعتقد أن هذا خطأ ، فالرجاء الإبلاغ عنه على أنه خطأ إلى محزمي التطبيقات  في توزيعتك.
This development version of %1 is outdated. Using the stable version is highly recommended.,Cette version de développement de %1 est obsolète. Il est fortement recommandé d'utiliser la version stable.,Diese Entwicklungsversion von %1 ist veraltet. Die Verwendung der stabilen Version wird ausdrücklich empfohlen.,أصبحت هذه الإصدارة التطويرية من %1 قديمة. من المستحسن أن تستعمل الإصدارة المستقرة.
"This update cannot be completed as it would remove the following software which is critical to the system's operation:%1If you believe this is an error, please report it as a bug to the packagers of your distribution.","Cette mise à jour ne peut être menée à terme car elle conduirait à supprimer les logiciels suivants, critiques pour le bon fonctionnement de votre système :%1Si vous pensez que cela est une erreur, veuillez le signaler comme un bogue vers les personnes en charge de la production des paquets de votre distribution.","Diese Aktualisierung kann nicht abgeschlossen werden, da sonst folgende, für die Funktion des Systems erforderliche, Software entfernt werden würde:%1Wenden Sie sich an Ihre Distribution, wenn Sie der Meinung sind, dass es sich dabei um einen Fehler handelt.",لا يمكن إكمال هذا التحديث لأنه سيؤدي إلى إزالة البرامج التالية التي تعتبر بالغة الأهمية لتشغيل النظام: ‏%1إذا كنت تعتقد أن هذا خطأ ، فالرجاء الإبلاغ عنه على أنه خطأ إلى محزمي التطبيقات  في توزيعتك.
"To remove this repository, the following applications must be uninstalled:%1","Pour supprimer ce dépôt, vous devez désinstaller les applications suivantes :%1","Um diese Paketquelle zu entfernen, müssen folgende Programme deinstalliert werden:%1",لإزالة هذا المستودع ، يجب إلغاء تثبيت التطبيقات التالية:%1
Too many requests sent to the server for backend %1. Please try again in a few minutes.,Trop de requêtes envoyées vers le serveur pour le moteur %1. Veuillez essayer à nouveau dans quelques minutes.,Zu viele Anfragen zum Server für Backend %1. Bitte versuchen Sie es in einigen Minuten erneut.,العديد من الطلبات أرسلت إلى الخادم لخلفية %1 . رجاء حاول مجددا بعد بضع دقائق.
Transaction canceled,Transaction interrompue,Vorgang abgebrochen,أُلغيت العمليّة
Transaction failure,La transaction a échoué,Fehlerhafter Vorgang,فشلت العمليّة
Trusted,Fiable,Vertrauenswürdig,موثوق
"Unable to complete the update of %1. You can try and perform this action through the Get Hot New Stuff dialog, which grants tighter control. The reported error was:
%2","Impossible de terminer la mise à jour de %1. Vous pouvez essayer et réaliser grâce à la boîte de dialogue « Quoi de neuf », ce qui fournit un contrôle plus strict. L'erreur signalée était : 
%2","Die Aktualisierung von „%1“ kann nicht abgeschlossen werden. Sie können versuchen, diese Aktion im Dialog „Neue Erweiterungen herunterladen“ auszuführen, welcher eine genauere Kontrolle erlaubt. Der Fehler lautet:
%2","غير قادر على إكمال تحديث %1. يمكنك محاولة تنفيذ هذا الإجراء من خلال مربع الحوار احصل على أشياء جديدة ، والذي يمنح تحكمًا أكثر إحكامًا. الخطأ الذي تم الإبلاغ عنه هو: 
%2"
Unavailable,Indisponible,Nicht verfügbar,غير متوفّر
Unfinished transaction,La transaction n'est pas terminée,Nicht beendeter Vorgang,عمليّة لم تنته
Unhandled error in %1 backend. Contact your distributor.,Erreur non gérée dans le moteur %1. Veuillez contacter votre distributeur.,Unbehandelter Fehler im Backend %1. Bitte kontaktieren Sie Ihren Distributor.,خطأ لا يمكن التعامل معه في خلفية %1. راجع توزيعتك.
Unknown,Inconnu,Unbekannt,مجهول
Unknown Source,Source inconnue,Unbekannte Quelle,مصدر مجهول
Unknown Status,État inconnu,Unbekannter Status,حالة مجهولة
Unknown error %1.,Erreur inconnue %1.,Unbekannter Fehler %1.,الخطأ %1 مجهول.
Unknown status %1.,État inconnu %1.,Unbekannter Status %1.,الحالة %1 مجهولة.
Unknown transaction type,Type inconnu de transaction,Unbekannter Transaktionstyp,نوع معاملة مجهول
Unstable,en évolution,Unstable,غير مستقرّ
"Unsupported question:
%1","Question non prise en charge :
%1","Nicht unterstützte Anfrage:
%1","سؤال غير مدعوم:
%1"
Untrusted,Non fiable,Nicht vertrauenswürdig,غير موثوقة
Update State:,État de la mise à jour :,Aktualisierungsstatus:,حالة التّحديث:
Update failed due to running process,La mise à jour a échoué à cause d'un processus en cours d'exécution,Die Aktualisierung ist wegen laufender Prozesse fehlgeschlagen.,فشل التّحديث بسبب عمليّة تعمل
Update not found,Impossible de trouver la mise à jour,Aktualisierung wurde nicht gefunden,لم يُعثر على التّحديث
Updates,Mises à jour,Aktualisierungen,التّحديثات
Updating,Mise à jour en cours,Wird aktualisiert,يحدّث
Updating the system. Please be patient as progress is not reported.,Téléchargement du système. Veuillez patienter car l'état d'avancement n'est pas affiché.,"Das System wird aktualisiert. Bitte warten Sie, da der Fortschritt nicht verfolgt wird.",يحدث النظام. يرجى التحلي بالصبر حيث لم يبلغ عن التقدم.
Updating to the next major version. Please be patient as progress is not reported.,Téléchargement de la prochaine version majeure. Veuillez patienter car l'état d'avancement n'est pas affiché.,"Die Aktualisierung auf die nächste Hauptversion läuft. Bitte warten Sie, da der Fortschritt nicht verfolgt wird.",يحدّث إلى الإصدارة الرئيسة التالية. يرجى التحلي بالصبر حيث لم يبلغ عن التقدم.
Updating…,Mise à jour en cours…,Aktualisierung ...,يحدّث…
Upgrade Now,Mettre à niveau maintenant,Jetzt aktualisieren,رقي الآن
Upgradeable,Évolutif(s),Aktualisierbar,قابلة للتّرقية
Utilities,Utilitaires,Dienstprogramme,أدوات
Vendor:,Fournisseur :,Hersteller:,البائع:
Verified Publisher on snapcraft.io,Éditeur vérifié sur snapcraft.io,Verifizierter Herausgeber bei snapcraft.io,ناشر تُحُقّق منه على snapcraft.io
Version that will be used after reboot,Version qui sera utilisée après le re-démarrage,Nach einem Neustart verwendete Version,الإصدارة التي ستستخدم بعد إعادة بدء التشغيل
Video Players,Lecteurs vidéo,Videospieler,مشغلات الفيديو
View Stable Version on %1,Afficher la version stable de %1,Stabile Version auf %1 ansehen,اعرض الإصدارة المستقرّة على %1
Viewers,Afficheurs,Dateibetrachter,العارضات
Waiting,En attente,Wartend,ينتظر
Waiting for authorization…,En attente d'autorisation…,Autorisierung wird erwartet ...,ينتظر الاستيثاق…
Waiting for lock…,En attente du verrou…,Es wird auf Sperre gewartet ...,ينتظر القفل...
Waiting for the user to authorize the transaction…,En attente de l'autorisation de l'utilisateur pour la transaction…,"Es wird darauf gewartet, dass der Benutzer den Vorgang autorisiert ...",ينتظر المستخدم لاستيثاق العمليّة...
Waiting…,En attente…,Warten ...,ينتظر…
We are waiting for something.,En attente de quelque chose.,Es wird gewartet.,نحن ننتظر شيئًا.
Web Browsers,Navigateurs web,Webbrowser,متصفّحات الوِبّ
Web Development,Développement Web,Web-Entwicklung,تطوير الوِبّ
Wrong KNewStuff URI: %1,Mauvaise URI KNewStuff : %1,Falsche KNewStuff-URI: %1,معرّف «أشياء جديدة» خطأ: %1
You have no authorization to execute this operation,Vous n'avez pas l'autorisation d'exécuter cette opération,"Sie haben keine Autorisierung, um diesen Vorgang durchzuführen",لا استيثاق لديك لتنفيذ هذه العمليّة
You have pending updates for the current version. Proceeding anyway.,Vous avez des mises à jour en attente pour la version actuelle. Poursuivre malgré tout.,Es gibt noch ausstehende Aktualisierungen für die aktuelle Version. Es wird trotzdem fortgefahren.,لديك تحديثات معلقة للإصدارة الحالية. سيتابع على أية حالة.
Your operating system ended support on %1. Consider upgrading to a supported version.,Votre système d'exploitation n'est plus pris en charge depuis %1. Veuillez prendre en compte une mise à jour vers une version prise en charge.,Die Unterstützung durch Ihr Betriebssystem endete am %1. Bitte erwägen Sie die Aktualisierung auf eine unterstützte Version.,انتهى دعم نظام تشغيلك في %1. ضع في اعتبارك الترقية إلى إصدار مدعوم.
dummy,factice,Dummy,دمية
dummy 1,factice 1,Dummy 1,دمية 1
dummy 2.1,factice 2.1,Dummy 2.1,دمية 2٫1
dummy 3,factice 3,Dummy 3,دمية 3
dummy 4,factice 4,Dummy 4,دمية 4
dummy addons,modules factices,Dummy-Erweiterungen,إضافات دمية
dummy with quite some stuff,factice avec quelques trucs,Dummy mit vielen Sachen,دمية ببعض الأشياء
dummy with stuff,factice avec des trucs,Dummy mit Sachen,دمية بها أشياء
ostree remotes,commandes distantes de « ostree »,ostree-Paketquellen,‏ostree البعيدة
"rpm-ostree transaction failed with:
%1","Échec de la transaction « rpm-ostree » avec :
%1","rpm-ostree-Transaktion ist fehlgeschlagen mit:
%1","فشلت عملية rpm-ostree بالخرج التالي:
%1"
rpm-ostree-backend: Error: Can not rebase to an empty ref. Please file a bug.,rpm-ostree : erreur : il a été impossible de faire une reconstruction avec une référence vide. Veuillez rédiger un rapport de bogue.,rpm-ostree-backend: Fehler: Der Neuaufbau auf einer leeren Referenz ist nicht möglich. Bitte senden Sie einen Fehlerbericht.,خلفية rpm-ostree: خطأ: لا يمكن تغيير العنوان إلى مرجع فارغ. الرجاء أبلغ عنها.
rpm-ostree-backend: Error: Can not start a transaction for resource with an invalid format. Please file a bug.,rpm-ostree : erreur : il a été impossible de démarrer une transaction pour la ressource avec un format non valable. Veuillez remplir un rapport de bogue.,rpm-ostree-backend: Fehler: Das Starten einer Transaktion für eine Ressource mit einem ungültigen Format ist nicht möglich. Bitte senden Sie einen Fehlerbericht.,خلفية rpm-ostree: خطأ: لا يمكن بدء معاملة لمورد بتنسيق غير صالح. الرجاء أبلغ عنها.
