English,French,German,Arabic
An audio visualization filter that draws an audio level meter on the image.,Un filtre d'affichage audio affichant un indicateur de niveau audio sur l'image.,,مرشح تصوير مستوى الصوت الذي يرسم مقياس مستوى الصوت على الصورة.
An audio visualization filter that draws an audio spectrum on the image.,Un filtre d'affichage audio affichant le spectre audio comme image,,مرشح تصوير مستوى الصوت الذي يرسم الطيف الصوتي على الصورة.
An audio visualization filter that moves the image around proportional to the magnitude of the audio spectrum.,Un filtre d'affichage audio déplaçant l'image approximativement proportionnellement à la magnitude du spectre audio.,,مرشح تصور صوتي يحرك الصورة بشكل يتناسب مع حجم طيف الصوت.
An error occurred while deleting markers,Une erreur est survenue lors de la suppression des repères,Beim Löschen von Markierungen ist ein Fehler aufgetreten,حدث خطأ في أثناء حذف العلامات
An open source video editor.,Un éditeur vidéo Open Source.,Ein Open-Source-Videoschnittprogramm.,محرّر فيديوهات مفتوح المصدر.
Analyse to Apply Effect,Analyse pour appliquer un effet,Effekt aktivieren,حلل لتطبيق التّأثير
Analysis,Analyse,Analyse,تحليل
Analysis Offset,Compensation d'analyse,Datenanalyse,انتهى تحليل الصّوت
Analysis Sample Radius,Rayon pour l'analyse de l'échantillon,Datenanalyse,حلل البيانات
Analysis Search Radius,Rayon d'analyse pour la recherche,Datenanalyse,حلل البيانات
Analysis data,Données d'analyse,Datenanalyse,حلل البيانات
"Analysis,Apply","Analyse, Appliquer",Analyse,تحليل
Analyze,Analyser,Analyse,حلّل
Analyze mode,Mode d'analyse,Analyse,أدر النماذج
Angle,Angle,Winkel,الزاوية
"Angle through the UV plane, with all possible Y values.","Angle sur le plan UV, avec toutes les valeurs de Y possibles.","Winkel durch die UV-Fläche, mit allen möglichen Y-Werten.",الزاوية من خلال مقطع يو في مع جميع قيم واي المحتملة
Anglestep,Pas d'angle,Winkel,الزاوية
Animate Rotate X,Rotation animé X,x-Rotation animieren,حرك تدوير س
Animate Rotate Y,Rotation animé Y,y-Rotation animieren,حرك تدوير ص
Animate Rotate Z,Rotation animé Z,z-Rotation animieren,حرك تدوير ع
Animate Shear X,Cisaillement animé X,x-Scherung animieren,حرك قطع س
Animate Shear Y,Cisaillement animé Y,y-Scherung animieren,حرك قطع ص
Animation,Animation,Animation,التحريك
Animation duration,Durée de l'animation,Animationsdauer,مدّة الحركة
Animation editing:,Édition de l'animation :,Animationsbearbeitung:,تحرير التحريك:
Animation:,Animation :,Animation:,التحريك:
"Another mask task is running, try later.",Une autre tâche de masque est en cours d'exécution. Veuillez essayer plus tard.,"Audio-Daten werden verarbeitet, bitte warten.",مهمة قناع آخر قيد التشغيل، حاول لاحقًا.
Another paste operation is in progress,Une autre opération de collage est en cours.,,يوجد عملية لصق لم تنتهي بعد
Another recognition job is already running. It will be aborted in favor of the new job. Do you want to proceed?,Une autre tâche de reconnaissance est déjà en cours d'exécution. Elle sera annulée en faveur de la nouvelle tâche. Voulez-vous vraiment continuer ?,,هناك عملية تعرف كلام تعمل. هل تريد إحباطها لمصلحة العملية الجديدة؟
"Another transcode task is running, try later.",Une autre tâche de transcodage est en cours d'exécution. Veuillez essayer plus tard.,"Audio-Daten werden verarbeitet, bitte warten.",مهمة تحويل ترميز أخرى قيد التشغيل، حاول لاحقًا.
Anti-aliasing,Anticrénelage,Initialisierung ...,يمهّد...
Antialias,Anticrénelage,Italienisch,الإيطالية
Any,N'importe lequel,Alle,أيّ
"Application %1 not found, please update the job settings",Impossible de trouver l'application %1. Veuillez mettre à jour les paramètres des tâches,Die Anwendung %1 kann nicht gefunden werden. Bitte aktualisieren Sie die Vorgangseinstellungen.,التطبيق %1 غير موجود، الرجاء تحديث إعدادات المهمة
Applies a kaleidoscope effect,Applique une effet de kaleidoscope,"Bitte wählen Sie einen Clip, um Effekte zu vergleichen",اختر مقطع لتقاران التأثير
Applies a stationary transition between the current and next frames.,Applique une transition fixe entre l'image actuelle et les suivantes.,Wendet einen stationären Übergang zwischen dem aktuellen Bild und dem nächsten Bild an.,يطبق انتقالًا ثابتًا بين الإطارات الحالية والقادمة.
Applies to,S'applique à,,يطبق على
Apply,Appliquer,Anwenden,طبّق
Apply LUT,Appliquer LUT,Anwenden,طبّق
Apply Mask,Appliquer un masque,Anwenden,طبّق القناع
Apply current position value to selected keyframes,Appliquer la valeur de la position courante aux images clé sélectionnées,Aktuellen Positionswert auf ausgewählten Keyframe anwenden,طبّق قيمة الموضع الحالي على الأطر الرئيسة المحددة
Apply deflate effect to the video,Appliquer l’effet de déflation à la vidéo,,تضع النصوص المتعلقة بالجي بي اس على الفيديو.
Apply dilation effect,Appliquer un effet de dilatation,Problem beim Bearbeiten des Effekts,مشكلة في تحرير التّأثير
Apply directional blur filter,Appliquer  un filtre de flou directionnel,,طبق المدة لكل العناصر
Apply duration to all items,Appliquer la durée à tous les éléments,,طبق المدة لكل العناصر
Apply effect change to all clips in the group…,Appliquer la modification d'effet à toutes les séquences du groupe...,,طبّق تغيير التأثير على جميع المقاطع في المجموعة…
Apply only to effects with same value,S'applique uniquement aux effets de même valeur,,طبّق فقط على التأثيرات ذات القيمة نفسها
Apply the previous effects in the zone defined by a Mask Start effect.,Appliquer les effets précédents dans la zone défini par l'effet « Démarrage du masque ».,,طبق التأثيرات السابقة في المنطقة المحددة بواسطة تأثير بَدْء القناع.
Applying fixes…,Application des correctifs...,,يطبق الإصلاحات…
Arabic,Arabe,Arabisch,العربية
Archive,Archive,Archivieren,أرشف
Archive Project,Archiver un projet,Projekt archivieren,أرشف المشروع
Archive Project…,Archiver un projet...,Projekt archivieren ...,أرشف المشروع…
Archive folder:,Dossier d'archive :,Ordner archivieren,مجلّد الأرشفة:
Archive only proxy clips when available,Archiver seulement les clips intermédiaires quand ils sont disponibles,"Proxy-Clips nur archivieren, wenn verfügbar",أرشف فقط المقاطع الوسيطة إن كانت متوفّرة
Archive only timeline clips,Archiver uniquement les clips du montage,Nur Zeitleisten-Clip archivieren,أرشف مقاطع الخط الزمني فقط
Archived Project,Projet archivé,Projekt archivieren,مشروع مؤرشف
Archiving %1,Archivage de %1,%1 wird archiviert,يؤرشف %1
"Archiving in progress, do you want to stop it?","Archivage en cours, voulez-vous l'arrêter ?",Möchten Sie die Archivierung anhalten?,الأرشفة تجري، أتريد إيقافها؟
Archiving project,Archivage du projet,Projekt wird archiviert,يأرشف المشروع
Archiving…,Archivage...,Archivierung läuft ...,يؤرشف…
Arguments,Arguments,,المعطيات
Arguments for the command line script,Arguments pour un script en ligne de commandes,,معطيات برنامج سطر الأوامر
Armenian,Arménien,Armenisch,الأرمينية
Arrange Dock Areas In Columns,Organiser les zones de panneaux en colonnes,,رتب مساحات الإرساء في أعمدة
Arrange Dock Areas In Rows,Organiser les zones de panneaux en lignes,,رتب مساحات الإرساء في صفوف
Artist,Artiste,Künstler,الفنّان
Ask me later,Me demander plus tard,Später erneut fragen,اسألني لاحقًا
Aspect Ratio:,Rapport d'affichage :,Seitenverhältnis:,النّسبة الباعيّة:
Aspect ratio,Rapport d'affichage,Seitenverhältnis,معامل التناسب:
Aspect type,Type d'affichage :,Verhältnistyp,معامل التناسب:
Assamese,Assamese,Assamesisch,الأسامية
Asset file,Fichier de ressources,Dateien löschen,ملف أصل
Assign a new style to a subtitle.,Associer un nouveau style à un sous-titrage.,,أسند طراز جديد للترجمة.
Assign timestamps to current Bin Clip,Assigner des marqueurs de temps à la source du projet courant,,أسند طوابع وقت لمقطع السلة الحالي
"At least version %1 of module %2 is required, but your current version is %3","La version minimale requise pour le module %2 est %1. Cependant, votre version actuelle est %3.","Mindestens Version %1 von Modul %2 ist erforderlich, aber die aktuelle Version ist %3",على الأقل الإصدار %1 من الوحدة %2 مطلوب، لكن نسختك الحالية هي %3
Attacks,Attaques,Spur,إضافة مسار
Au&dio record track,Piste d'enregistrement au&dio,A&udioaufnahmespur,مسار تسجيل &صوت
Audio,Audio,Audio,صوت
Audio Backend:,Moteur audio :,Audio-Backend:,سند الصّوت:
Audio Capture Volume,Volume de l'acquisition audio,Lautstärke der Tonaufnahme,مستوى التقاط الصّوت
Audio Clips,Séquences audio,Audio-Clips,مقاطع الصّوت
Audio Compressor,Compresseur audio,Audio-Codecs,مرمازات الصّوت
Audio Equalizer (avfilter),Égaliseur audio (avfilter),Audio-Wellenformfilter,مرشح الصوت الموجي
Audio Files,Fichiers audio,Audioeffekte anzeigen,ملفات الصّوت
Audio Gate,Porte audio,Audiowelle,موجة الصّوت
Audio Level Visualization Filter,Filtre d'affichage pour le niveau audio,Audio-Wellenformfilter,مرشح تصوير مستوى الصوت
Audio Mix,Mixage audio,Audiotreiber:,مزج الصوت
Audio Mixer,Mixage son,Audio-Mixer,مازج الصوت
Audio Properties,Propriétés audio,Audio-Eigenschaften,خصائص الصوت
Audio Scrubbing,Filtrage audio,Audio-Scrubbing,تنقية الصوت
Audio Spectrum,Spectre audio,Audio-Spektrum,طيف الصّوت
Audio Spectrum Filter,Filtre affichant le spectre audio,Audio-Spektrumfilter,مرشح طيف الصّوت
Audio Wave,Onde audio,Audiowelle,موجة الصّوت
Audio Waveform Filter,Filtre de l'onde audio,Audio-Wellenformfilter,مرشح الصوت الموجي
Audio analysis finished,Analyse de l'audio terminée,Audio-Analyse abgeschlossen,انتهى تحليل الصّوت
Audio bitrate:,Débit audio :,Audio-Bitrate:,معدّل بتّات الصّوت:
Audio channels:,Canaux audio :,Audio-Kanäle:,قنوات الصّوت:
Audio clips,Clips audio,Audio-Clips,مقاطع الصّوت
Audio codec:,Codec audio :,Audio-Codec:,مرماز الصّوت:
Audio correction,Correction du son,Audioverbesserung,تصحيح الصّوت
Audio device:,Périphérique audio :,Audiogerät:,جهاز الصّوت:
Audio driver:,Pilote audio :,Audiotreiber:,مشغّل الصّوت:
Audio editing:,Retouche audio :,Audiobearbeitung:,تحرير الصّوت:
Audio export failed,L'export audio a échoué,Audio-Export ist fehlgeschlagen,فشل تصدير الصوت
Audio extract failed.,Échec de l'extraction audio.,Audio-Bitrate,فشل استخراج الصوت.
Audio frequency:,Fréquence audio :,Audio-Frequenz:,تردد صوت:
Audio levels,Niveaux audio,Audioeffekte anzeigen,مستويات الصّوت
Audio only,Audio seulement,Nur Audio,صوت فقط
Audio pulsator.,Pulsateur audio.,Audio-Stream,دفق الصّوت %1
Audio restore failed,La restauration de l'audio a échoué,Audio-Bitrate,فشل في استعادة الصوت
Audio split failed: impossible to create audio clip,La séparation de l'audio a échoué : impossible de créer le clip audio,,فشل فصل الصوت: إنشاء مقطع صوت غير ممكن
Audio split failed: no viable track,La séparation de l'audio a échoué : aucune piste valable,,فشل فصل الصوت: لا يوجد مسار قابل للتطبيق
Audio stream %1,Flux audio %1,Audio-Stream %1,دفق الصّوت %1
Audio streams,Flux audio,Audio-Streams,التدفقات الصوتية
Audio streams:,Flux audio :,Audio-Streams:,دفق الصّوت:
Audio sync:,Synchronisation audio :,Audio-Synchronisierung:,تزامن الصوت:
Audio thumbnail colors:,Couleurs des vignettes audio :,Farben für Audio-Vorschau:,ألوان مصغّرات الصّوت:
Audio thumbnails:,Vignettes audio :,Audio-Vorschauen:,مصغّرات الصّوت:
Audio thumbs,Vignettes audio,Audio-Vorschauen,مصغّرات الصّوت
Audio thumbs: cannot open file %1,Vignettes audio : impossible d'ouvrir le ficher %1,Audio-Vorschau: Die Datei %1 lässt sich nicht öffnen,مصغرة الصوت: تعذّر فتح الملفّ %1
Audio thumbs: unknown file length for %1,Vignettes audio : longueur inconnue du fichier pour %1,Audio-Vorschauen: Unbekannte Dateilänge für %1,مصغرة الصوت: طول ملفّ مجهول لـ %1
Audio tracks:,Pistes audio :,Audiospuren:,مسارات الصّوت:
Audio transcode,Transcoder l'audio,Audio-Transkodierung,تبديل ترميز الصوت
Audio volume,Volume audio,Lautstärke,مستوى الصّوت
Audio without video track,Audio sans piste vidéo,Video ohne Audiospur,صوت بلا مسار فيديو
Author,Auteur,Autor,المؤلّف
Auto,Auto,Automatisch,آليّ
Auto Refresh,Rafraîchissement automatique,Automatisch aktualisieren,محلق التحديث التلقائي
Auto Save,Enregistrer automatiquement,Automatische Wiedergabe,قناع آليّ
Auto offset now,Décalage automatique à partir de maintenant,,الإزاحة الآلية للحالي
Auto offset start,Démarrage du décalage automatique,Zum Anfang des Projekts gehen,بداية الإزاحة الآلية
Auto-saved file exists. Do you want to recover now?,Un fichier enregistré automatiquement existe. Voulez-vous le récupérer ?,Eine automatisch gespeicherte Datei existiert. Möchten Sie diese Datei jetzt wiederherstellen?,هناك ملف محفوظ آليّا. أتريد استرجاعه الآن؟
Autodetect,Détecter automatiquement,Automatisch erkennen,اكتشفه آليًا
Automatic,Automatique,Automatisch,آليّ
Automatic (%1),Automatique (%1),Automatisch (%1),آليّ (%1)
Automatic Keyframes,Images clés automatiques,Automatische Keyframes,أطر رئيسة آليّة
Automatic Preview,Aperçu automatique,Automatische Vorschau,معانية آلية
Automatic Scene Split…,Découpage automatique des scènes...,Automatisches Aufteilen der Szene ...,افصل المشهد آلياً…
Automatic Subtitling,Sous-titrage automatique,Untertitel verschieben,ترجمة آلية
Automatic Transition,Transition automatique,Automatischer Übergang,انتقال آليّ
Automatic center-crop,Rognage centré automatique,Automatisches mittiges Zuschneiden,اقتطاع-المركز آليا
"Automatically determine optimal zoom. 1 - static zoom, 2 - adaptive zoom","Détermine automatiquement le zoom optimal. 1 - zoom fixe, 2 - zoom adaptatif",,سيحدد أفضل تكبير آليا. 1 - تكبير ثابت، 2 - تكبير متكيف
Automatically import all streams in multi stream clips,Importer automatiquement tous les flux dans les clips qui en contiennent plusieurs,Automatisch alle Streams in Multistream-Clips importieren,استيراد جميع التدفقات تلقائيًا في مقاطع الدفق المتعددة
Automatically import image sequences,Importer automatiquement des suites d'images,Bildsequenzen automatisch importieren,استورد تسلسل الصّور آليًّا
Autoscroll while playing,Faire défiler automatiquement la barre de montage durant la lecture,Beim Abspielen automatisch scrollen,مرّر آليًّا أثناء التّشغيل
Available space on drive: %1,Espace disponible sur le disque : %1,Verfügbarer Speicherplatz auf Gerät: %1,المساحة المتوفّرة في القرص: %1
Average Bitrate,Taux binaire moyen,Durchschnittliche Bitrate,المعدل المتوسط للبت
Average Blur,Flou moyen,Durchschnittliche Bitrate,المعدل المتوسط للبت
Azerbaijani,Azerbaïdjanais,Aserbaidschanisch,الأذربيجانية
B,B,B,ز
B Frames:,Trames « B » :,B-Frames:,إطارات ثنائية الاتجاه المتوقع:
B frames:,Trames « B » :,Bilder,إطارات ثنائية الاتجاة المتوقع:
B trace,Trace B,B-Spur,مقطوعة
B&y char,Par &caractère,&Zeichenweise,بال&حرف
BLOP Plugins,Modules externes « BLOP »,,ملحقات BLOP
BWDIF (best),BWDIF (Le meilleur),,BWDIF (الأفضل)
BackColor,Couleur d'arrière-plan,Schwarze Farbe,لون‌الخلفيّة
Background,Arrière-plan,Hintergrund,الخلفيّة
Background Color,Couleur d'arrière-plan,Hintergrundfarbe,لون الخلفيّة
Background Opacity,Opacité de l'arrière-plan,Deckkraft des Hintergrunds,شفافيّة الخلفيّة
Background Subtractor,Soustracteur d'arrière-plan,Deckkraft des Hintergrunds,شفافيّة الخلفيّة
Background Weight,Poids de l'arrière-plan,Hintergrundhelligkeit.,صورة الخلفية
Background color,Couleur d'arrière-plan,Hintergrundfarbe,لون الخلفيّة
Background color opacity,Transparence de la couleur d'arrière-plan,Deckkraft Hintergrundfarbe,شفافيّة لون الخلفيّة
Background fill color,Couleur de remplissage d'arrière-plan,Hintergrundfarbe,لون الخلفيّة
Background image,Image d'arrière plan,Hintergrundgewicht,صورة الخلفية
Background lightness,Luminosité de l'arrière-plan,Hintergrundhelligkeit.,صورة الخلفية
Background opacity,Transparence de l'arrière-plan,Deckkraft des Hintergrunds,شفافيّة الخلفيّة
Background scale,Échelle d'arrière-plan,Hintergrund,مقاس الخلفيّة
Background:,Arrière-plan :,Hintergrund,الخلفيّة:
Backup data,Archiver les données,Gesamte Sicherungsdaten,بيانات النسخة الاحتياطية
Balance,Balance,Balance,التوازن
Balance IN,Balance en entrée,Balance,التوازن
Balance OUT,Balance en sortie,Balance,التوازن
Band Width,Bande passante,Rahmeneite,عرض الحدّ
Bar Horizontal,Barre horizontale,Horizontal,شريط أفقي
Bar Type,Type de barres,Bild-Typ,نوع الشريط
Bar Vertical,Barre verticale,Vertikal,شريط عمودي
Barn Door Diagonal NW-SE,Porte grillagée en diagonale Nord-Ouest / Sud-Est,,باب الحظيرة قطري شم‌غ-ج‌شر
Barn Door Diagonal SW-NE,Porte grillagée en diagonale Sud-Ouest / Nord-Est,,باب الحظيرة قطري SW-NE
Barn Door Horizontal,Porte grillagée horizontale,Horizontal,باب الحظيرة الأفقي
Barn Door Vertical,Porte grillagée verticale,Vertikal,باب الحظيرة العمودي
Barn V Up,Porte grillagée en V vers le haut,,حضيرة V فوق
Bashkir,Bachir,Baschkirisch,الباشكيرية
"Basic 2D map line (for location) or 1D graph per time (others),Zoom in onto the map/graph centered on current location,Draw speedometer",Ligne standard de carte 2D (Pour l'emplacement) ou graphique 1D par heure (Autres). Faire un zoom avant sur la carte / le graphique centré sur l'emplacement actuel. Dessiner le compteur de vitesse,,خط خريطة أساسي ثنائي الأبعاد (للموقع) أو رسم بياني أحادي الأبعاد لكل مرة (آخرون)، قم بتكبير الخريطة/الرسم البياني المتمركز حول الموقع الحالي، ارسم عداد السرعة
Basque,Basque,Baskisch,الباسكيّة
"Be aware that the usage of the resource is maybe restricted by license terms or law!
Do you want to add license attribution to your Project Notes?","Ayez conscience qu'utiliser certaines ressources peut être limité par les termes de la licence et donc la loi !
Voulez-vous vraiment ajouter l'attribution de licence aux notes de projet ?",,"كن على علم بأن استخدام المورد قد يكون مقيدًا حسب شروط الترخيص أو القانون! 
هل تريد إضافة إسناد الترخيص إلى ملاحظات مشروعك؟"
Beginning,Début,Anfang,البداية
Belarusian,Biélorusse,Weißrussisch,البيلاروسيّة
Below this Contrast Field is discarded,"En dessous, ce champ de contraste est ignoré",,أي حقل تباين أقل  من هذا سيهمل
Bengali,Bengali,Bengalisch,البنغالية
Beta threshold,Seuil Bêta,Schwellwert,استخدم العتبة
Bi-Linear X,Bilinéaire en X,Linear,خطّي ثنائي س
Bi-Linear Y,Bilinéaire en Y,Linear,خطّي ثنائي ص
Bicubic (better),Bicubique (meilleur),Bikubisch (besser),تكعيبي مزدوج (أفضل)
Big window,Grande fenêtre,Großes Fenster,نافذة حائمة
Bilinear (good),Bilinéaire (bon),Bilinear (gut),خطي ثنائي (جيد)
Bin %1 effects,Effets pour la source %1,Effekte im Projektinhalt für %1,تأثيرات سلة %1
Bin Clip Properties,Propriétés de vidéos du projet,Clip-Eigenschaften,خصائص سلة المقاطع
Bin Search,Rechercher dans le projet,Suchen,بحث السلة
Bin Tags,Épingler les étiquettes,Projektinhalt-Etiketten,وسوم السلة
Binarize,Binaire,,تحويل إلى أبيض وأسود
Bit reduction,Réduction binaire,Richtung,الاتجاه
Bitrate:,Débit binaire :,Bitrate:,معدل البت
Black,Noir,Schwarz,أسود
Black color,Couleur noire,Schwarze Farbe,لون‌الخلفيّة
Black output,Sortie noire,Schwarze Ausgabe,خرج الأسود
Blackmagic,Blackmagic,Blackmagic,سحر أسود
Blacks,Noir,Schwarz,الأسود
Blend,Mélange,Verlaufmodus,وضع الخلط
Blend Mode,Mode de mélange,Verlaufmodus,وضع الم&زج:
Blend mode,Mode de mélange,Verlaufmodus,وضع الخلط
Block,Bloc,Uhr,الساعة
Block Size X,Taille de bloc X,X-Blockgröße,حجم س
Block Size Y,Taille de bloc Y,Y-Blockgröße,حجم ص
Block height,Hauteur de bloc,Makroblock-Höhe,لائم إلى الارتفاع
Block size,Taille de bloc,X-Blockgröße,حجم الملفّ
Block width,Largeur de bloc,Makroblock-eite,عرض الحدّ
Blue,Bleu,Blau,الأزرق
Blue / Intensity Delta,Écart bleu / intensité,,فرق أزرق/كثافة
Blue Gamma,Gamma bleu,Gamma,غاما
Blue Highlights,Reflets bleus,Peaks hervorheben,إبراز القمم
Blue Horizontal shift,Décalage horizontal en bleu,Horizontal,شريط أفقي
Blue Shadow,Ome bleue,Schatten,ظل
Blue Vertical shift,Décalage vertical du bleu,Vertikal-Faktor,شريط عمودي
Blue balance,Balance des bleus,Balance,التوازن
Blue black input,Entrée Bleu - Noir,Schwarze Ausgabe,خرج الأسود
Blue black output,Sortie Bleu - Noir,Schwarze Ausgabe,خرج الأسود
Blue luma,Luminosité bleue,Luma beibehalten,الأزرق
Blue white output,Sortie Bleu - Blanc,Weiße Ausgabe,خرج الأبيض
Blue-Blue,Bleu - Bleu,Steigung Blau,الأزرق
Blue-Green,Bleu - Vert,Bluescreen-Filter,الأخضر
Blue-Red,Bleu - Rouge,Blau,الأزرق
Blue-Yellow contrast,Contraste  Bleu / Jaune,Blau/Gelb-Achse,محور الأزرق/الأصفر
Blue-Yellow weight,Poids Bleu - Jaune,Blau/Gelb-Achse,محور الأزرق/الأصفر
Blue/Yellow axis,Axe bleu/jaune,Blau/Gelb-Achse,محور الأزرق/الأصفر
Blues,Bleu,Blau,الأزرق
Blur,Flou,Verwischen,غشاوة
Blur Radius,Rayon de floutage,Radius,نصف قطر الغشاوة
Blur and Sharpen,Flouter et augmenter la netteté,Verwischen und ausblenden,الغشاوة والشحذ
Blur factor,Niveau de flou,Verwischfaktor,معامل الغشاوة
Blur type,Type de flou,Verwischen,نوع الغشاوة
Blur:,Flou :,Weichzeichnen:,الغشاوة:
BoardStyle,Style de grille,Stil,طرازاللوحة
Bob Weaver Deinterlacer,Désentrelaceur de trames en carré,Deinterlacer,التشابك
Bold,Gras,Fett,ثخين
Border,Bordure,Rahmen,الحدّ
Border Width,Épaisseur de bordure,Rahmeneite,عرض الحدّ
Border width,Épaisseur des bordures,Rahmeneite,عرض الحدّ
Bosnian,Bosniaque,Bosnisch,البوسنية
Bottom,Bas,Unten,الأسفل
Bottom Field First,Trame basse en premier,Unteres Feld zuerst,الحقل السفلي أولا
Bottom First,Bas en premier,Unten zuerst,السفلي أولا
Bottom Left,En bas et à gauche,Unten links,يسار الأسفل
Bottom Right,En bas à droite,Unten rechts,يمين الأسفل
Bottom To Top,De bas en haut,Unten,من أسفل إلى أعلى
Bottom center,En bas et au centre,Um die Mitte drehen,أسفل الوسط
Bottom field first,Champ du bas d'abord,Unteres Feld zuerst,الحقل السفلي أولا
Bottom left,En bas et à gauche,Unten links,أسفل اليسار
Bottom right,En bas à droite,Unten rechts,أسفل اليمين
Bottom-left X,X en bas et à gauche,Unten links,أسفل اليسار
Bottom-left Y,Y en bas et à gauche,Unten links,أسفل اليسار
Bottom-right X,X en bas à droite,Unten rechts,أسفل اليمين
Bottom-right Y,Y en bas et à droite,Unten rechts,أسفل اليمين
Bounce In,Entrée avec rebond,Bereichs-Anfangspunkt,ارتداد للداخل
Bounce Out,Sortie avec rebond,Bereichs-Endpunkt,ارتداد للخارج
Box Blur,Flou par pixellisation,Kasten-Verwischen,صندوق الطمس
Box Bottom Left,Boîte en bas à gauche,Unten links,مربع اسفل اليسار
Box Bottom Right,Boîte en bas à droite,Unten rechts,مربع اسفل اليمين
Box Right Center,Centrage à droite de la boîte,,مركز المربع لليمين
Box as Border,Boîte en bordure,Rahmen,الصندوق كحدود
Box as Outline,Boîte en bordure,Außenlinie,صندوق كمحيط
Box as Shadow,Boîte en omage,Schatten,الصندوق كظل
Box blur (separate horizontal and vertical blur),Flou rectangulaire (différencie le flou horizontal et vertical),Kasten-Verwischen (getrenntes waagerechtes und senkrechtes Verwischen),صندوق الطمس (طمس منفصل أفقي وعمودي)
"Box,Ellipsoid,Diamond","Rectangle, ellipse, losange","Box, Ellipsoid, Raute","مربع,قطع ناقص,معين"
BoxBlur,Flou par boîte,Kasten-Verwischen,صندوق الطمس
eton,eton,etonisch,البريتونية
ightness,Luminosité,Helligkeit,السطوع
ightness (keyframable),Luminosité (avec images clés),Helligkeit (Keyframe-fähig),السطوع (الأطر الرئيسة)
ightness Threshold,Seuil de luminosité,Helligkeits-Schwelle,قلل السطوع
ightness down,Assomir,Helligkeit verringern,قلل السطوع
ightness every,Intervalle de changement de luminosité,Helligkeit alle,سطوع كل
ightness of image.,Luminosité de l'image.,Die Helligkeit des Bilds.,قلل السطوع
ightness up,Éclaircir,Helligkeit erhöhen,زد السطوع
oadcast limited (MPEG),Diffusion limitée (MPEG),,بث محدودة (MPEG)
uno Santos,uno Santos,uno Santos,برونو سانتوس
Buffer Size:,Taille du tampon :,Puffergröße:,حجم الصّوان:
Bug fixing and test improvements,Correction de bogues et améliorations des tests,,إصلاح العِلل والتحسينات
"Bug triage, testing, documentation maintainer","Tri de bogues, tests, mainteneur de la documentation",,فرز الأخطاء والاختبار ومصين التوثيق
Building sequences…,Construction en cours des séquences...,Zeitleisten-Sequenz,يبني التسلسلات…
Bulgarian,Bulgare,Bulgarisch,البلغارية
Bump height,Hauteur de relief,Spurhöhe,أسفل اليمين
Burmese,Birman,Burmesisch,البورمية
Burn,Graver,ennen,احرق
Burst,Explosion,,انفجار
Button  1,Bouton 1,Knopf 1,الزّرّ 1
Button  2,Bouton 2,Knopf 2,الزّرّ  2
Button  3,Bouton 3,Knopf 3,الزّرّ  3
Button  4,Bouton 4,Knopf 4,الزّرّ  4
Button  5,Bouton 5,Knopf 5,الزّرّ  5
Button  6,Bouton 6,Knopf 6,الزّرّ  6
Button  7,Bouton 7,Knopf 7,الزّرّ  7
Button  8,Bouton 8,Knopf 8,الزّرّ  8
Button  9,Bouton 9,Knopf 9,الزّرّ  9
Button 10,Bouton 10,Knopf 10,الزّرّ 10
Button 11,Bouton 11,Knopf 11,الزّرّ 11
Button 12,Bouton 12,Knopf 12,الزّرّ 12
Button 13,Bouton 13,Knopf 13,الزّرّ 13
Button 14,Bouton 14,Knopf 14,الزّرّ 14
Button 15,Bouton 15,Knopf 15,الزّرّ 15
By &line,Par &ligne,Z&eilenweise,بال&سطر
By &word,Par &mot,&Wortweise,بال&كلمة
Bypass,Contourner,2 Durchläufe,تمريران
C,C,C,ن
CAPS Plugins,Modules externes « CAPS »,Ungültiger Clip,ملحقات CAPS
C – Constant Bitrate,C – Débit binaire constant (Constant Bitrate),C - Konstante Bitrate,معدل بت ثابت-C
CC 0,CC 0,CC 0,CC 0
CC BY,CC BY,CC BY,CC BY
CC BY-NC,CC BY-NC,CC BY-NC,CC BY-NC
CC BY-NC-ND,CC BY-NC-ND,CC BY-NC-ND,CC BY-NC-ND
CC BY-NC-SA,CC BY-NC-SA,CC BY-NC-SA,CC BY-NC-SA
CC BY-ND,CC BY-ND,CC BY-ND,CC BY-ND
CC BY-SA,CC BY-SA,CC BY-SA,CC BY-SA
CC Sampling+,CC Sampling+,CC Sampling+,CC Sampling+
CH1 source,Source « CH1 »,CH1-Quelle,مصدر قناة 1
