English,French,German,Arabic
Reviews for %1 are temporarily unavailable,Les avis pour %1 sont temporairement indisponibles.,Die Bewertungen für %1 sind zurzeit nicht verfügbar,مراجعات %1 غير متوفرة مؤقتاً.
Running as root is discouraged and unnecessary.,L'exécution avec les privilèges d'administrateur est inutile et déconseillée.,Die Ausführung als Systemverwalter (root) ist unnötig und es wird davon abgeraten.,التّشغيل بمستخدم الجذر غير مستحسن ولا حاجة له.
Settings,Configuration,Einstellungen,إعدادات
Screenshots not available for %1,Copies d'écran non disponibles pour %1,Für %1 ist kein Bildschirmfoto vorhanden,لقطات الشاشة غير متوفرة لـ %1
Search,Rechercher,Suchen,ابحث
Search in '%1'…,Rechercher dans « %1 »…,Suchen in „%1“ …,ابحث في '‏%1'…
Search in All Categories,Rechercher dans toutes les catégories,In allen Kategorien suchen,ابحث في جميع التصنيفات
Search string.,Critères de recherche.,Suchmuster.,جملة البحث.
"Search the Web for ""%1""",Rechercher « %1 » sur Internet,Im Internet nach „%1“ suchen,"ابحث في الويب عن ""%1"""
Search: %1,Chercher : %1,Suche : %1,‏ابحث عن ‏%1
Search…,Rechercher…,Suchen …,ابحث...
See More,Voir plus d'informations,Mehr,المزيد
See Technical Details,Veuillez consulter les détails techniques,Technische Details ansehen,أظهر التفاصيل التقنية
See details,Afficher les détails,Details ansehen,أظهر التفاصيل
Select All,Tout sélectionner,Alle auswählen,حدّد الكلّ
Select None,Ne rien sélectionner,Auswahl aufheben,لا تحدد شيء
Select an action,Sélectionner une action,Aktion auswählen,اختر إجراء
Sends anonymized usage information to KDE so we can better understand our users. For more information see https://kde.org/privacypolicy-apps.php.,Envoie des informations d'utilisation anonymes à KDE afin que nous puissions mieux comprendre nos utilisateurs. Consultez https://kde.org/privacypolicy-apps.php pour davantage d'informations.,"Anonymisierte Nutzungsstatistiken an KDE senden, damit wir unsere Nutzer besser verstehen. Besuchen Sie https://kde.org/privacypolicy-apps.php für mehr Details.",يرسل معلومات استخدام مجهولة المصدر إلى كِيدِي حتى نتمكن من فهم مستخدمينا بشكل أفضل. لمزيد من المعلومات ، راجع https://kde.org/privacypolicy-apps.php.
Settings,Configuration,Einstellungen,إعدادات
Share,Partager,Teilen,شارك
Share Link to Application,Partager un lien grâce à l'application,Verknüpfung zu Programm teilen,شارك رابط إلى التطبيق
Should check for updates,Vous devriez vérifier les mises à jour,Soll auf Aktualisierungen prüfen,يجب التماس التّحديثات
Show All Reviews,Afficher tous les avis,Alle Bewertungen anzeigen,أظهر كل المراجعات
Show Next,Afficher le suivant,Nächsten anzeigen,اعرض التالي
Show Previous,Afficher le précédent,Vorherigen anzeigen,اعرض السابق
Show contents,Afficher le contenu,Inhalt anzeigen,أظهر المحتويات
Shut down,Éteindre,Herunterfahren,أطفئ
Size,Taille,Größe,الحجم
Size:,Taille :,Größe:,الحجم:
Sort: %1,Tri : %1,Sortieren nach: %1,افرز: ‏%1
Start contributing,Commencer à contribuer,Jetzt mitmachen,ابدأ المساهمة
"Starts an update automatically, headless",Démarre une mise à jour automatiquement,,يبدأ التحديث تلقائيًا، دون واجهة رسومية
Still looking…,Recherche toujours en cours…,Suchen …,ما زلنا نبحث...
Submit Usage Information,Envoyer les informations d'utilisation,Nutzungsstatistiken übermitteln,أرسل معلومات الاستخدام
Submit review,Envoyer mon avis,Bewertung absenden,أودِع المراجعة
Submitting usage information…,Envoi en cours des informations d'utilisation…,Nutzungsstatistiken werden übermittelt ...,يرسل معلومات الاستخدام…
"Support for managing packages from %1 is incomplete; you may experience any number of problems. Do not report bugs to KDE. It is highly recommended to uninstall the packagekit-qt6 package and use Discover only to manage Flatpaks, Snaps, and Add-Ons.%1 maintainers recommended instead using the pacman command-line tool to manage packages.",La prise en charge de la gestion des paquets à partir de %1 est incomplète. Vous pourriez rencontrer un certain nombre de problèmes. Veuillez ne pas signaler de bogues à KDE. Il est fortement recommandé de désinstaller le paquet packagekit-qt6 et d'utiliser Discover uniquement pour gérer les éléments « Flatpak » / « Snap » et les modules complémentaires. L'équipe de maintenant de %1 recommande d'utiliser l'outil de ligne de commandes pacman pour gérer les paquets. ,"Die Unterstützung der Pakete von %1 ist unvollständig. Es können viele Probleme auftreten, die nicht an KDE zu berichten sind. Das Deinstallieren des packagekit-qt6-Pakets ist dringendst empfohlen. Discover sollte nur für Flatpaks, Snaps und Erweiterungen verwendet werden.Die Betreuer von %1 empfehlen stattdessen das pacman-Befehlszeilenprogramm zur Verwaltung der Pakete.",دعم إدارة الحزم من %1 غير مكتمل؛ قد تواجه عدة مشاكل. لا تبلغ عن الأخطاء إلى كيدي. يوصى بشدة بإلغاء تثبيت الحزمة packagekit-qt6 واستخدام المستكشف فقط لإدارة Flatpaks وSnaps والوظائف الإضافية.أوصى مشرفو %1 بدلاً من ذلك باستخدام أداة سطر الأوامر pacman لإدارة الحزم.
Supports appstream: url scheme,Prend en charge les URL « AppStream » :,Unterstützt Appstream: Adressschema,يدعم مخطّط مسارات appstream:‎
Switch to Full Screen,Basculer en mode « Plein écran »,Zum Vollbildmodus wechseln,حوّل إلى ملء الشاشة
Switch to Overlay,Basculer en superposition,Zum Fenstermodus wechseln,بدل إلى التراكب
Tasks,Tâches,Aufgaben,المهامّ
Tasks (%1%),Tâches (%1 %),Aufgaben (%1 %),المهام (%1٪)
Technical details,Détails techniques,Technische Details,التفاصيل التقنية
There was an issue during the update or installation process. Please try again later.,Il y a eu un problème durant le processus de mise à jour ou d'installation. Veuillez essayer à nouveau plus tard.,Beim Aktualisieren oder Installieren ist ein Problem aufgetreten. Bitte versuchen Sie es später erneut.,حدثت مشكلة أثناء تثبيت هذا التحديث أو في عملية التثبيت. الرجاء معاودة المحاولة في وقت لاحق.
There was an issue installing this update. Please try again later.,Il y a eu un problème durant l'installation de cette mise à jour. Veuillez essayer à nouveau plus tard.,Bei der Installation dieser Aktualisierung ist ein Problem aufgetreten. Bitte versuchen Sie es später erneut.,حدثت مشكلة أثناء تثبيت هذا التحديث. الرجاء معاودة المحاولة في وقت لاحق.
Time of last update unknown,Date inconnue de la dernière mise à jour,Zeit der letzten Aktualisierung unbekannt,وقت أخر تحديث مجهول
Title:,Titre :,Titel:,العنوان:
"To use Discover for apps, install Flatpak using the pacman package manager. Review %1's packaging for Discover","Pour utiliser Discover pour les applications, veuillez installer Flatpak en utilisant le gestionnaire de paquets pacman.Veuillez relire le document de mise en paquet de %1 pour Discover","Damit Discover für Anwendungen verwendet werden kann, muss zuerst Flatpak mit der pacman-Paketverwaltung installiert werden.Beachten Sie auch die Informationen des Discover-Paketes von %1.",لتستخدم المستكشف للتطبيقات؛ ثبت Flatpak باستخدام مدير الحزم pacman. راجع حزم %1 للمستكشف 
"To use Discover for apps, install your preferred module on the Settings page, under Missing Backends.","Pour utiliser Discover pour les applications, veuillez installer votre module préféré dans la page de Configuration, en dessous de Moteurs absents.","Damit Discover für Anwendungen verwendet werden kann, muss das bevorzugte Modul in der Einstellungen-Seite unter Fehlende Backends installiert werden.",لتستخدم المستكشف ، ثبت وحدتك المفضلة من صفحةالإعدادات تحت الخلفيات الناقصة.
Too long!,Trop long !,Zu lang.,طويل جدا!
Total size: %1,Taille totale : %1,Gesamtgröße: %1,الحجم الكليّ: %1
Trying to open inexisting file '%1',Tentative d'ouverture du fichier non existant « %1 »,"Es wird versucht, die nicht vorhandene Datei „%1“ zu öffnen",يحاول فتح ملف غير موجود '%1'
Unable to find resource: %1,Impossible de trouver la ressource : %1,Ressource %1 wurde nicht gefunden,تعذّر العثور على المورد:‏ %1
Unable to load applications,Impossible de charger des applications,Anwendungen können nicht geladen werden,لم يتمكن من تحميل التطبيقات
Unknown,Inconnu,Unbekannt,مجهولة
Unknown author,Auteur inconnu,Unbekannter Autor,مؤلف مجهول
Unknown reviewer,Relecteur inconnu,Unbekannter Rezensent,مقيّم مجهول
Up to date,À jour,Aktuell,مُحدث
Update All,Tout mettre à jour,Alle aktualisieren,حدّث الكلّ
Update Issue,Problème de mises à jour,Aktualisierungs-Problem,حدث المشكلة
Update Selected,Mise à jour sélectionnée,Ausgewählte aktualisieren,حدّث المحدّد
Update from:,Mettre à jour à partir de :,Aktualisieren von:,حدّث من:
Updates,Mises à jour,Aktualisierungen,التّحديثات
Updates will be installed after the system is restarted,Ces mises à jour seront installés après un redémarrage du système.,Die Aktualisierungen werden beim nächsten Systemneustart installiert,ستثبت التحديثات في المرة القادمة التي يعاد فيها تشغيل الجهاز
Version:,Version :,Version:,الإصدارة:
Version: %1,Version : %1,Version: %1,الإصدارة: %1
Version: unknown,Version : inconnue,Version: unbekannt,الإصدارة: مجهولة
Visit the project's website,Visiter le site Internet du projet,Die Webseite des Projekts besuchen,زر موقع المشروع
Votes: %1 out of %2,Votes : %1 sur %2,Stimmen: %1 von %2,الأصوات: %1 من %2
Was this review useful?,Cet avis a-t-il été utile ?,War diese Bewertung hilfreich?,أكانت هذه المراجعة مفيدة؟
We are looking for your feedback!,Nous attendons vos retours d'expérience avec impatience !,Wir freuen uns auf Ihr Feedback!,نحن نتطلع لمشاركتك!
What does this mean?,Qu'est-ce que cela signifie ?,Was bedeutet dies?,ماذا يعني هذا؟
What's New,Changements récents,Was ist neu?,ما الجديد
Write a Review,Donnez votre avis,Schreiben Sie eine Bewertung,اكتب مراجعة
Write a Review…,Écrire un avis…,Schreiben Sie eine Bewertung ...,اكتب مراجعة…
Write the review,Donnez votre avis,Bewertung schreiben,اكتب مراجعة
Write the title,Saisissez le titre,Titel eingeben,اكتب عنوان
Yes,Oui,Ja,نعم
You can help us improving this application by sharing statistics and participate in surveys.,Vous pouvez nous aider à améliorer cette application en partageant des statistiques et en participant à des enquêtes.,"Sie können dabei helfen, diese Anwendung zu verbessern, indem Sie statistische Daten teilen und an Umfragen teilnehmen.",يمكنك مساعدتنا في تحسين هذا التطبيق من خلال مشاركة الإحصاءات والمشاركة في الاستطلاعات.
"crash,segfault","plantage, segfault","Absturz,Abbruch","crash,segfault"
"doesn't work,dumb,stupid,crap,junk,suck,terrible,hate","ne fonctionne pas, idiot, stupide, zut, poubelle, rageant, terrible, haine","funktioniert nicht,blöd,dumm,Mist,Müll,Schrott,schrecklich,hasse,nervt","doesn't work,dumb,stupid,crap,junk,suck,terrible,hate"
"launch,run,start","lancement, exécution, démarrage","ausführen,starten,aufrufen","launch,run,start"
unknown reviewer,évaluateur inconnu,Unbekannter Rezensent,مقيّم مجهول
