English,French,German,Arabic
General settings,Configuration générale,Allgemeine Einstellungen,إعدادات عامّة
Generate,Générer,Generieren,ولّد
Generate dots,Générer des points,Generieren,ولّد
Generate patches,Générer des tâches,Pfade umkehren,عكس المسارات
Generator,Générateur,Generator,مولّد
Generator Layer,Générateur de calques,Generatorebene,قناع مولّد
Generic L*a*b* Histogram,Histogramme générique L*a*b*,Allgemeines L*a*b*-Histogramm,مخطّط RGB8 درجيّ
Generic Paper 2,Papier générique 2,Allgemeines Papier 2,ورقة عامّة 2
Generic Paper 3,Papier générique 3,Allgemeines Papier 3,ورقة عامّة 3
Generic RGB Histogram,Histogramme RVB générique,Allgemeines RGB-Histogramm,مدرج RGB الشامل
Genre:,Genre :,Genre:,النوع الفني:
Geometric Mean,Moyenne géométrique,Geometrisches Mittel,متوسط هندسي
Geometric Shapes,Formes géométriques,Geometrie,متوسط هندسي
Geometric Shapes Extended,Formes géométriques étendues,Textumfluss des Objekts ändern,تغيير ميز الصّور
Geometry,Géométrie,Geometrie,الهندسة
Geometry Options,Options de géométrie,Geometrieoptionen,خيارات الفديو
Georgian Extended,Géorgien étendu,OpenEXR (Erweitert),‏OpenEXR ‏(Extended)
Gesture,Geste,Geste,الإيماء
Gestures,Gestes,Gesten,الإيماءات
Get From Image,Obtenir de l'image,Bild zuschneiden,اقتصاص الصّورة
Get help...,Obtenir de l'aide...,Hilfe anfordern ...,احصل على مساعدة...
Get the XML for the current filter configuration.,Obtenir le XML pour la configuration du filtre utilisé.,Die Einstellung %1 kann nicht gefiltert werden.,اجلب XML لضبط المرشّح الحاليّ.
Getting Started,Démarrage,Einführung,استعد للبدء
GiB,GiB,GiB,غ.بايت
Gimp Brush,Brosse GIMP,GIMP-Pinsel,فرشاة جمب
Gimp Image Hose Brush,Brosse GIMP pour une buse d'image,,فرشاة جمب
Given Name,Prénom,Vorname,الاسم المُعطى
Given Name:,Prénom :,Vorname:,الاسم المُعطى:
Glagolitic,Glagolitique,Politik,سياسة
Global Color:,Couleur générale :,Globale Farbe:,اللون:
Global Coordinates,Coordonnées globales,Globale Koordinaten,الإحداثيّات العامة
Global Pattern,Forme globale :,Globales Muster,املأ بنمط
Global channel palette range,Intervalle pour la palette globale du canal,Globales Muster,املأ بنمط
Glow,Lueur,,توهج
Glyph Palette,Palette de glyphes,Farbpalette öffnen,لوحة الألوان
"Going into Canvas-Only mode.
Press %1 to go back.","Entrée dans le mode Interface cachée. 
Appuyez sur %1 pour en sortir.","Wechselt in den „Nur Leinwand“-Modus.
Drücken Sie %1, um zurückzugehen.","يذهب إلى وضع رقعة الرّسم فقط.
اضغط %1 للعودة."
Gothic,Gothique,Nichts,لا تفعل شيئًا
Gradient,Dégradé,Verlauf,التّدرّج
Gradient + Weighted,Dégradé + pondéré,Verlaufbearbeitung,تحرير التّدرّجا
Gradient Colors,Couleurs dégradées,Verlaufsfarben,أداة التّدرّجات
Gradient Map,Carte de dégradés,Verlaufsumsetzung,خريطة تدرّجات
Gradient Map Filter,Filtre de carte dégradée,Verlaufsumsetzungsfilter,خريطة تدرّجات
Gradient Overlay,Incrustation en dégradé,Malerische Maske,إحلال تدرّج
Gradient Steps,Étapes de dégradé,Verlaufsstufen,التّدرّجات
Gradient Tool,Outil de gradient,Verlauf,أداة التّدرّجات
Gradient fill,Remplissage Dégradé,Verlaufswerkzeug,ملء تدرّج
Gradients,Dégradés,Verläufe,التّدرّجات
Grain Merge,Fusionner le grain,Faser mischen,احفظ الماكرو
Graphical Tweaks,Pincements graphiques,Grafische Optimierungen,قلم الرّسوم
Graphics Pen,Stylet graphique,Grafikstift,قلم الرّسوم
Graphite Grain,Grain du graphite,Körniger Graphitbleistift,انتقاء بكسل
Grass,Pelouse,N_Gras 2,حشيش
Grass Patch,Plaque de gazon,Stuart Martin,أداة المسارات
Gravity,Gravité :,Schwerkraft,الجاذبية:
Gravity:,Gravité :,Schwerkraft:,الجاذبية:
Gray,Gris,Grau,الرّصاصيّ
Grayscale,Niveau de gris,Graustufen/Alpha,التّحجيم
Grayscale (without transparency),Nuances de gris (sans transparence),Graustufen (ohne Transparenz),تدرج رمادي (بلا شفافية)
Greater,Plus grand,Größer,أكبر
Greek Extended,Grec étendu,OpenEXR (Erweitert),‏OpenEXR ‏(Extended)
Greek and Coptic,Grec et copte,Freihand-Pfad,مسار بيدٍ حرّة
Green,Vert,Grün,الأخضر
Green Primary:,Vert primaire :,Grün:,الأخضر:
Green':,Vert :,Grün':,الأخضر':
Green-Red,Vert-Rouge,Grün-Rot:,أخضر-أحمر
Green:,Vert :,Grün:,الأخضر:
Greens,Verts,Grüntöne,درجات الأخضر
Grid,Grille,Gitter,الشّبكة
Grid Offset,Décalage de la grille,Gitterversatz,إزاحة الشّبكة
Grid and Guides,Grille et Guides,Gitter und Hilfslinien,الشّبكة والأدلّة
Grid height:,Hauteur de la grille :,Gitterhöhe:,ارتفاع الشّبكة:
Grid width:,Largeur de la grille :,Gitterbreite:,عرض الشّبكة:
Grid01,Grille 01,Gitter,شبكة01
Grid02,Grille 02,Gitter,شبكة02
Grid03,Grille 03,Gitter,شبكة03
Grid04,Grille 04,Gitter,شبكة04
Grid05,Grille 05,Gitter,شبكة05
Gross Speed,Vitesse brute,Cursor-Form:,شكل المؤشر:
Group,Calque de groupe,Gruppe,المجموعة
Group Layer,Calque de groupe,Ebene gruppieren,اقتصاص الطّبقة
Group as layer,Groupe en tant que calque,Ebene gruppieren,طبقة مجموعة
Group not editable.,Groupe non modifiable.,Gruppen können nicht bearbeitet werden.,لا تقبل المجموعة التّحرير.
Group order,Ordre des groupes,Ebene gruppieren,طبقة مجموعة
Group shapes,Grouper les formes,Objekte gruppieren,تجميع الأشكال
Group size,Taille des groupes,Tropfengröße,حجم القطرة
Group:,Groupe :,Gruppe:,المجموعة:
Grow,Agrandir,Vergrößern,توسيع
Grow Selection,Agrandir la sélection,Auswahl vergrößern,وسّع التحديد
Grow or shrink the selection by the set amount,Agrandir ou réduire la sélection de la quantité définie,Auswahl vergrößern/verkleinern:,تقليص التّحديد
Grow:,Dilater/contracter :,Vergrößern,التوسيع:
Guess dimensions,Estimer les dimensions,Abmessungen,خمّن المقاسات
Guess width and height based on file size and bits per pixel. Only values set to 0 will be updated.,Estimer une largeur et une hauteur à partir de la taille du fichiers et les bits par pixel. Seules les valeurs définies à zéro seront mises à jour.,,خمّن العرض والارتفاع حسب حجم الملفّ والبِتّات في كلّ بكسل. ستُحدّث القيم المضبوطة على 0 فقط.
Guides,Guides,Hilfslinien,الأدلّة
Guides:,Guides :,Hilfslinien:,الأدلّة:
Gujarati,Gujarati,Gujarati,غوجاراتيّ
Highlight Mode:,Mode de mise en valeur :,Hervorhebungsmodus,وضع الإبراز:
H:,H :,H:,الصّبغة:
HDR Metadata...,Métadonnées « HDR »…,HDR-Metadaten ...,البيانات الوصفيّة
HDR Mode,Mode « HDR »,HDR-Modus,الوضع
HDR Settings,Configuration « HDR »,HDR-Einstellungen,الإعدادات
HDR conversion,Conversion en HDR,Farbumwandlung,إنشاء الشّكل
HR Pastel Paper 02,Papier pastel HR 02,Pastellpapier 02,ألصق الطّبقة
HR Wall Paper,Papier peint HR,Tapete,تغيير مقاس الأشكال
HSV,HSV,HSV,HSV
HSY,HSY,HSY,HSY'
HSI,HSI,HSI,HSI
HSL,TSL,HSL,HSL
HSV,TSV,HSV,HSV
HSV Adjustment,Ajustement HSV,HSV-Anpassung,اضبط HSV...
HSV/HSL Adjustment,Ajustement TSV/TSL,HSV/HSL-Anpassung,ضبط HSV/HSL
HSY,HSY,HSY,HSY'
HSY',HSY',HSY',HSY'
Half,Demi,CD Hälfte,نصفي
Half Widths,Demi-largeurs,Halbe Breite:,العرض
Halftone,Demi-teintes,Halbton,النصفية
Halftone Filter,Filtre à demi-teintes,Filter ändern,تغيير المرشّح
Hangul,Hangul,Eckig,زاوي
Hard,Dur,Hart,صعب
Hard Edge,Bord dur,Harte Kanten,حافّة الصّفحة:
Hard Light,Lumière dure,Hartes Licht,ضوء ساطع
Hard Mix,Mixage fort,Aggressives Mischen,مزج صلب
Hard Mix HDR,Mixage fort « HDR »,Aggressives Mischen,مزج صلب
Hard Overlay,Incrustation forte,Muster-Überlagerung,إحلال صورة نمطيّة
Hard Overlay HDR,Incrustation forte « HDR »,Muster-Überlagerung,إحلال صورة نمطيّة
Hard edge,Bord dur,Harte Kanten,حافّة الصّفحة:
Hardness,Dureté,Härte,صلابة
Hardness:,Dureté :,Härte:,الصلادة:
Hatch diag S,Hachure en diagonales en S,Schraffur,الزّاوية اليمنى:
Hatch diag fat,Hachures diagonales épaisses,Schraffur,خيارات التحجيم
Hatch moire,Moire des hachures,Schraffur,تغيير المقاس
Hatch noisy,Hachure bruitée,Schraffureinstellungen,خيارات التحجيم
Hatching,Hachures,Schraffur,تظليل
Hatching Angle,Angle des hachures,Schraffurwinkel,الزّاوية اليمنى:
Hatching options,Options de hachures,Schraffureinstellungen,خيارات التحجيم
Healing,Échantillon,Reparatur,الالتئام
Hearts,Cœurs,Neigen,كُبَّة
Heat,Chaleur,,حرارة
Height:,Hauteur :,Höhe:,الارتفاع:
Height,Hauteur,Höhe,الارتفاع
Height exceeds available pixels.,La hauteur dépasse les pixels disponibles.,,يتخطّى الارتفاع البكسلات المتوفّرة.
Height of image in pixels.,Hauteur de l'image en pixels.,Höhe des Bildes in Pixeln.,ارتفاع الصّورة بالبكسل.
Height to Normal Map Filter,Hauteur vers un filtre de carte normale,Normal,ضغط عالٍ
Height:,Hauteur :,Höhe:,الارتفاع:
Height: %1 px,Hauteur : %1 px,Länge:,الارتفاع: %1 نقطة
Heightmap Import Options,Options d'importation pour la carte de hauteur,R16 Höhenkarten-Importeinstellungen,خيارات استيراد PDF
Help,Aide,Hilfe,مساعدة
Heptagon (7),Heptagone (7),Siebeneck (7),سباعي (7)
"Here you can see a list of key bindings, i.e. associations between actions (e.g. 'Copy') shown in the left column and keys or combination of keys (e.g. Ctrl+V) shown in the right column.","Figure ici une liste de raccourcis clavier, c'est-à-dire les associations entre actions (ex. Copier) affichées dans la colonne de gauche ainsi que des touches ou des combinaisons de touches (ex. Ctrl+V) affichées dans la colonne de droite.","Hier sehen Sie eine Liste der Tastenzuordnungen, d. h. Verknüpfungen zwischen Aktionen (z. B. „Kopieren“), die in der linken Spalte stehen, und Tasten oder Tastenkombinationen (z. B. Strg+C), die in der rechten Spalte erscheinen.",تستطيع أن ترى هنا لائحة مواثق أزرار ، أي ربط إجراءات معينة (مثل النسخ) في العمود الأيسر ، بأزرار أو تركيبة أزرار  (Ctrl+V مثلا) في العمود الأيمن).
Hermite,Hermite,Hermite,هيرميت
Hexagon,Hexagone,Sechseck,سداسيّ
Hexagon (6),Hexagone (6),Sechseck (6),سداسيّ (6)
Hidden,Caché,Ausgeblendet,مخفي
Hide %1 Toolbar,Masquer la barre d'outils %1,Werkzeugleiste %1 ausblenden,أخفِ شريط أدوات %1
Hide Brushes and Stuff Toolbar,Masquer le panneau Brosses et compagnie,Werkzeugleiste „Pinsel und Sonstiges“  ausblenden,الفُرش وغيرها
Hide Canvas Scrollbars,Cacher les barres de défilement du tableau,Bildlaufleisten bei der Leinwand ausblenden,أخفِ أشرطة تمرير النّافذة
Hide Mirror X Line,Masquer la ligne de miroir,X-Linie ausblenden,أخفِ خطّ العكس السّينيّ
Hide Mirror Y Line,Masquer la ligne de miroir,Y-Linie ausblenden,أخفِ خطّ العكس الصّادي
Hide Popup on click.,Masquer les infobulles lors du clic,Aufklappfenster bei Klick ausblenden,أخفِ المنبثقة عند النّقر.
Hide Shade Selector,Masquer le sélecteur d'ombre,Farbtonwähler ausblenden,أخفِ منتقي الظّلال
Hide after startup.,Masquer après le démarrage.,Beim Programmstart ausblenden,أخف بعد البدء.
Hide docker scrollbars if kinetic scrolling is enabled,Masquer les barres de défilement des panneaux si le défilement cinétique est activé.,Bildlaufleisten der Dialoge ausblenden wenn kinetischer Bildlauf eingeschaltet ist (erfordert einen Neustart),المصيّر (إعادة التّشغيل مطلوبة):
Hide layer thumbnail popup,Masquer la fenêtre de vignette du calque,Aufklappfenster mit Ebenenvorschaubild ausblenden,أخفِ منبثقة مصغّرة الطّبقة
Hide the original layer,Masquer le calque d'origine,Originale Ebene ausblenden,أخفِ الطّبقة الأصليّ
High,Haut,Hoch,عالي
High Pass,Passe haute,Hochpass,عالي التردد
High Pass Filter,Filtre passe-haut,Hochpassfilter,مرشح ترددات عالية
High Pressure,Pression forte,Hoher Druck,ضغط عالٍ
High Private Use Surrogates,Remplacement de la forte utilisation privée,Hoher Druck,ضغط عالٍ
High Quality Filtering,Filtrage haute qualité,Mit hoher Qualität filtern,ضغط عالٍ
High gain down,Forte augmentation du gain,Hohe Verstärkung runter,استقطاب عالي  أسفل
High gain up,Forte augmentation du gain,Hohe Verstärkung hoch,استقطاب عالي أعلى
Higher value,Plus grande valeur,Größerer Wert,قيمة السّطوع:
Highlight,Surligner,Glanzlichter,إبراز
Highlight:,Tons vifs :,Spitzlichter:,إبراز:
Highlights,Tons vifs,Glanzlichter,الإبرازات
Highlights clipping:,Coupure de la mise en surbrillance :,Spitzlichter:,الإبرازات
Highlights color:,Mettre la couleur en évidence :,Spitzlichter:,الإبرازات
Highlights:,Tons vifs :,Spitzlichter:,الإبرازات:
Histogram,Histogramme,Histogramm,المخطّط الدّرجيّ
Historical Forms,Formulaires historiques,Histogramm,المخطّط الدّرجيّ
History,Historique,Geschichte,تأريخ
History Behavior:,Comportement de l'historique :,Verhalten des Verlaufs:,حجم التّأريخ:
History Size,Taille de l'historique,Größe des Verlaufs,حجم التّأريخ
History size:,Taille de l'historique :,Größe des Verlaufs:,حجم التّأريخ:
Hold Frame Columns,Colonnes d'image de continuité,,امسح النّقاط
Hold Frames,Images de continuité,Kopieren von,أسقِط الإطارات
Homepage,Site web,Webseite,الصّفحة الرّئيسيّة
Horizontal,Horizontal,Waagerecht,أفقيّ
Horizontal,Horizontale,Waagerecht,أفقيًّا
Horizontal Differencing,Différenciation horizontale,Waagerechte Differenzierung,الخطوط الأفقيّة
Horizontal Kana Alternates,Alternatives au Kana en horizontal,Waagerechte Linien,الخطوط الأفقيّة
Horizontal Lines,Lignes horizontales,Waagerechte Linien,الخطوط الأفقيّة
Horizontal Mirror Tool,Miroir horizontal,Horizontal spiegeln,أداة العكس الأفقيّ
Horizontal Offset:,Décalage horizontal :,Waagerechter Versatz:,الإزاحة الأفقية:
Horizontal Position,Position horizontale,Waagerechte Position,موضع أفقي
Horizontal Radius:,Rayon horizontal :,Waagerechter Radius:,نصف القطر الأفقيّ:
Horizontal Scale,Échelle horizontale,Waagerechte Skala,تحجيم أفقي
Horizontal Shear,Cisaillement horizontal,Waagerechte Neigung,أفقيًّا
Horizontal Translation,Translation horizontale,Waagerechte Umsetzung,الخطوط الأفقيّة
Horizontal Wave,Onde horizontale,Querwelle,أفقيًّا
Horizontal border:,Bordure horizontale :,Waagerechter Rand:,نصف القطر الأفقيّ:
Horizontal mirroring: %1,Miroir horizontal : %1,Waagerechte Spiegelung: %1,الانعكاس الأفقي: %1
Horizontal offset:,Décalage horizontal :,Horizontaler Versatz:,الإزاحة الأفقية:
Horizontal:,Horizontale :,Waagerecht:,أفقيًّا
Horizontally,Horizontalement,Waagerecht,أفقيًّا
Horizontally Center,Centrer horizontalement,Waagerecht zentrieren,وسّط أفقيًّا
Horror,Horreur,Horror,رعب
Hue,Teinte,Farbton,الصّبغة
Hue HSI,Teinte « HSI »,Farbton HSI,الخطوة
Hue HSL,Teinte « HSL »,Farbton HSL,الخطوة
Hue HSV,Teinte « HSV »,Farbton HSV,الخطوة
Hue Mutation:,Mutation de teinte :,Drehung:,التّدوير:
Hue Ring Appearance:,Apparence de teinte en anneau :,Auswahlradierer,تحديد المستطيل
Hue Steps,Pas de nuance,Stufen,الخطوة
Hue/Saturation/Intensity,Teinte/Saturation/Intensité,Farbton/Sättigung/Intensität,الصّبغة/التّشبّع/الشّدّة
Hue/Saturation/Lightness,Teinte/Saturation/Luminosité,Farbschattierung/Sättigung/Helligkeit,الصّبغة/التّشبّع/الشّدّة
Hue/Saturation/Luma,Teinte/Saturation/Luminance,"Farbton, Sättigung, Luma",الصّبغة/التّشبّع/لوما
Hue/Saturation/Value,Teinte/Saturation/Valeur,"Farbton, Sättigung, Hellwert",الصّبغة/التّشبّع/القيمة
Hue:,Teinte :,Farbton:,الصّبغة:
Huge (%1x%2),Énorme (%1x%2),Sehr groß (%1x%2),ضخمة (%1×%2)
Humor,Humour,Humor,مرح
Import Layer...,Importer un calque...,Ebene importieren ...,استورد طبقة...
In Toolbar,Barre d'outils pour entrées,In Werkzeugleiste,في شريط الأدوات
I:,I :,ID:,المعرّف:
ICC Engine,Moteur ICC,ICC-Engine,محرّك ICC
ICC Files (*.icc *.icm),Fichiers ICC (*.icc; *.icm),ICC-Dateien (*.icc *.icm),ملفّات ICC ‏(*.icc; *.icm)
ICC Files (*.icc; *.icm),Fichiers ICC (*.icc; *.icm),ICC-Dateien (*.icc; *.icm),ملفّات ICC (*.icc; *.icm)
ICC Version: %1,Version « ICC » : %1,ICC-Version:,إصدارة ICC:%1
ID:,ID :,ID:,المعرّف:
IPA Extensions,Extensions IPA,Erweiterung,الامتدادات
IPTC,IPTC,IPTC,IPTC
ISBN:,ISBN :,ISBN:,ردمك:
Icon,Icône,Symbol:,أيقونة
Icon Size,Taille d'icône,Symbolgröße,مقاس الأيقونة
Icon files,Fichiers d'icônes,Aktionsdatei,اسم الإجراء
Icon text:,Texte de l'icône :,Symboltext:,نصّ الأيقونة:
Icon view,Affichage en icônes,Symbolansicht,عرض الأيقونات
Icon:,Icône :,Symbol:,الأيقونة:
Icons Only,Icônes seules,Nur Symbole,أيقونات فقط
Id,Id,,المعرّف
Ignore invisible layers,Ignorer les calques invisibles,Unsichtbare Ebenen ignorieren,الطّبقات المخفيّة
Illuminator,Enlumineur,Ausrichtung,الاتّجاه
Illustrator,Illustrator,Illustrator,رسام توضيحي
Image Split,Fractionner l'image,Bild aufteilen,تقسيم الصّورة
Image,Image,Bild,الصورة
Image Background Color and Transparency,Couleur et opacité de l'arrière-plan de l'image,Bildhintergrundfarbe und Transparenz ...,لون خلفية الصورة وشفافيتها
Image Bounds,Limites d'image,Bilder,حدود الصّورة
Image Center,Centre d'image,Zentriert,وسم الصّورة
Image Color Space,Espace de couleur de l'image,Bildfarbraum,فضاء الصّورة اللونيّ
Image Core,Cœur de l'image,Bildfarbraum,فضاء الصّورة اللونيّ
Image Properties,Propriétés de l'image,Bildeigenschaften,خصائص الصورة
Image Quality:,Qualité de l'image :,Qualität:,جودة الصورة:
Image Rendering,Rendu de l'image,Zentriert,وسم الصّورة
Image Resolution,Résolution de l'image,Bildauflösung,ميز الصورة
Image Scale: {0}%,Échelle de l'image : {0} %,Muster-Skalierung:,الصّورة النّمطيّة
Image Size,Taille de l'image,Bildgröße,مقاس الصّورة
Image Split,Fractionner l'image,Bild aufteilen,تقسيم الصّورة
Image does not have a name.,L'image n'a pas de nom.,Das Bild hat keinen Namen.,ليس للصّورة اسم.
Image does not specify a height.,L'image ne spécifie pas de hauteur.,Im Bild ist keine Höhe angegeben.,لا تحدّد الصّورة ارتفاعًا لها.
Image does not specify a width.,L'image ne spécifie pas de largeur.,Im Bild ist keine Breite angegeben.,لا تحدّد الصّورة عرضًا لها.
Image height,Hauteur de l'image,Bildhöhe,ارتفاع الصورة
Image is busy.,L'image est occupée.,Bilder,حدود الصّورة
Image location:,Emplacement de l'image :,Bildadresse:,مكان الصّورة:
Image shape,Image,Bilder,أدرِج شكلًا
"Image size:	 %1
  - layers:		 %2
  - projections:	 %3
  - instant preview:	 %4","Taille de l'image : 	 %1
 - Calques : 		 %2
 - Projections : 	 %3
 - Aperçu instantané : 	 %4",,"حجم الصّورة:	 %1
  - الطّبقات:		 %2
  - الإسقاطات:		 %3
  - المعاينة اللحظيّة:		 %4"
Image specifies an unsupported color model: %1.,L'image utilise un modèle de couleurs non pris en charge : %1.,Im Bild ist ein nicht unterstütztes Farbmodell angegeben: %1.,تحدّد الصّورة نموذجًا لونيًّا غير مدعوم: %1.
Image width,Largeur de l'image,Bildbreite,عرض صورة
Images extensions:,Extensions des images :,Bildadresse:,مكان الصّورة:
Import,Importer,Importieren,استورد
Import Audio...,Importer de l'audio...,Pakete importieren ...,استورد حزم...
Import Image,Importer une image,Bild importieren,استيراد الصّورة
Import Images,Importer des images,Bilder importieren,استيراد الصّور
Import Layer,Importer un calque...,Ebene importieren,استورد طبقة
Import Options,Importer des options,Importeinstellungen,خيارات الإدراج
Import Palette,Importer une palette,Paletten importieren,استورد لوحات
Import Plugin,Importer un module externe,Modul importieren,استورد حزم
Import Python Plugin from File...,Importer un module externe Python à partir du fichier...,Python-Modul aus Datei importieren ...,استورد رسوم نمطيّة...
Import Python Plugin from Web...,Importer un module externe Python à partir d'Internet...,Python-Modul aus dem Web importieren ...,استورد رسوم نمطيّة...
Import Resources,Importer des ressources,Ressourcen importieren,استورد موردًا
Import Resources and Resource Libraries,Importer des ressources et des bibliothèques de ressources,Ressourcen und Ressourcenbibliotheken importieren,استورد موردًا
Import SVG,Importer un objet SVG,SVG importieren,استورد SVG
Import Scheme...,Importer un modèle…,Schema importieren ...,استورد مخطّطًا...
Import Shortcuts,Importer les raccourcis,Kurzbefehle importieren,استورد اختصارات
Import Templates,Importer des modèles,Vorlagen importieren,استيراد الصّور
Import Video Animation,Importer une animation vidéo,Video-Animation importieren,استيراد تحريكات فيديو
Import Video Scale,Importer le dimensionnement vidéo,Bild importieren,استيراد مقياس فيديو
Import a new palette from file,Importer une nouvelle palette à partir d'un fichier,Importiert eine neue Palette aus einer Datei,ثبّت لاحة جديدة من ملفّ
Import a resource library,Importer une bibliothèque de ressources,Ressourcenbibliothek importieren,استورد موردًا
Import animation,Importer une animation,Animation importieren,استيراد الحركة
Import animation frames,Importer les images de l'animation,Animationsframes importieren,استورد إطارات حركة
Import animation frames...,Importer les images de l'animation...,Animationsframes importieren ...,استورد إطارات حركة...
Import frames,Importer des images,Bilder importieren,استيراد الصّور
Import into:,Importer dans :,Importieren nach:,استورد حزم
Import profile,Importer un profil,Kein Profil,لا لاحة
Import resource,Importer la ressource,Ressource importieren,استورد موردًا
Import video animation,Importer une animation vidéo,Video-Animation importieren,استيراد تحريكات فيديو
Import video animation...,Importer une animation vidéo...,Video-Animation importieren,استيراد تحريكات فيديو...
Imported Image,Importer une image,Importiertes Bild,صورة مستوردة
In,Dedans,Ein,في
In Docker,Panneau,Andockbarer Paletten-Dialog,في الرّصيف
Inches,Pouces,Zoll,بوصة
Inches (in),Pouces (in),Zoll (in),بوصة (ب)
Inclination:,Inclinaison :,Neigung:,الاتّجاه
Include Audio,Inclure de l'audio,Audio einschließen,ضمّن الصّوت
Include contour regions,Inclure les régions périphériques,Übersetzer-Kommentare einfügen,أدرِج تعليقًا
Include translator's comments,Inclure les commentaires de traduction,Übersetzer-Kommentare einfügen,أدرِج تعليقًا
Increase Brush Size,Augmenter la taille de la brosse,Pinsel vergrößern,زِد مقاس الفرشاة
Increase Fade,Augmenter l'assombrissement,Wert vergrößern,زِد القيمة
Increase Flow,Augmenter le débit,Wert vergrößern,زِد القيمة
Increase Font Size,Augmenter la taille de la police,Schrift vergrößern,زِد حجم الخطّ
Increase Intensity,Augmenter l'intensité,Intensität erhöhen,زِد الشّدّة
Increase Lightness,Augmenter la luminosité,Helligkeit vergrößern,زِد الشّدّة
Increase Luminosity,Augmenter la luminosité,Leuchtkraft erhöhen,زِد الإضاءة
Increase Opacity,Augmenter l'opacité,Deckkraft vergrößern,زِد الشّفافيّة
Increase Saturation,Augmenter la saturation,Sättigung erhöhen,زِد التّشبّع
Increase Saturation HSI,Augmenter la saturation « HSI »,Sättigung HSI erhöhen,زِد التّشبّع
Increase Saturation HSL,Augmenter la saturation « HSL »,Sättigung HSL erhöhen,زِد التّشبّع
Increase Saturation HSV,Augmenter la saturation « HSV »,Sättigung HSV erhöhen,زِد التّشبّع
Increase Scatter,Augmenter la dispersion,Sättigung erhöhen,زِد التّشبّع
Increase Value,Augmenter la valeur,Wert vergrößern,زِد القيمة
Increase brush Fade,Augmenter l'assombrissement de la brosse,Pinselgröße vergrößern,زِد مقاس الفرشاة
Increase brush Flow,Augmenter le débit de la brosse,Pinselgröße vergrößern,زِد مقاس الفرشاة
Increase brush Opacity,Augmenter l'opacité de la brosse,Deckkraft vergrößern,زِد شفافية الفرشاة
Increase brush Scatter strength,Augmenter la force de dispersion de la brosse,Pinselgröße vergrößern,زِد مقاس الفرشاة
Increase color saturation,Augmenter la saturation de couleur,Sättigung erhöhen,زِد التّشبّع
Incremental,Incrémental,Vorwärts zählend,متزايد
Index,Index,Index,الدليل
Index Colors,Indexer les couleurs,Farben indizieren,فهرس الألوان
Index:,Index :,Index:,المؤشر:
Indirect light,Lumière indirecte,Indirektes Licht,إدراج العمود لليمين
Infinite Ruler assistant,Assistant règle infinie,Hilfslineal,أداة المسطرة
Inherit Alpha,Hériter Alpha,Alpha abgeleitet,ترث ألفا
Initial Forms,Formulaires initiaux,Initialen:,الحروف البادئة:
Initial directory:,Dossier initial :,Start-Ordner:,الدليل المبدئي:
Initial width:,Largeur initiale :,Anfangsbreite:,اختر دليلًا
Initialization,Initialisation,Großschreibung:,تكميم
Initializing Globals...,Initialisation des paramètres globaux...,,أدر الموارد...
Initializing the resources.,Initialisation des ressources en cours.,Ressourcen werden initialisiert.,أدر الموارد...
Initials:,Initiales :,Initialen:,الحروف البادئة:
Ink,Encre,Tinte,الحبر
Ink Amount,Quantité d'encre,Tintenmenge,المقدار:
Ink depletion,Épuisement de l'encre,Tintenerschöpfung,تقليص التّحديد
Inker,Encreur,,محبر
Inline,Intégré,Spline,داخلي
Inner Bevel,Biseau intérieur,,شطب داخلي
Inner Glow,Lueur intérieure,,توهّج داخليّ
Inner Shadow,Ombre interne,Schattenwurf,ظلّ داخليّ
Inner radius:,Rayon intérieur :,Innerer Radius:,نصف القطر الدّاخليّ:
Input,Entrée,Eingabe,الدّخل
Input ColorSpace:,Saisie de l'espace de couleur :,Eingabe-Farbraum,النّطاق اللونيّ:
Input FPS:,FPS souhaité :,Eingabe:,الدّخل
Input Profile,Profil d'entrée,Eingabeprofil,تشكيلة الدخل
Input does not match file size,L'entrée ne correspond pas avec la taille du fichier.,,لا يطابق الدّخل حجم الملفّ
Input handling,Gestion des entrées,,إعدادات اللوحي
Input...,Entrée...,Eingabe ...,الدّخل...
Input:,Entrée :,Eingabe:,الدّخل:
Inscriptional Parthian,Parthien écrit,Großschreibung:,تكميم
Insert Column Left,Insérer une colonne à gauche,Spalte links einfügen,إدراج العمود لليسار
Insert Column Right,Insérer une colonne à droite,Spalte rechts einfügen,إدراج العمود لليمين
Insert Hold Column,Insérer des colonnes de maintien,Spalte links einfügen,إدراج العمود لليسار
Insert Hold Frame,Insérer une image de continuité,Namen eingeben,إدراج الإطار المفتاحيّ
Insert Keyframe Left,Insérer une image clé à gauche,Namen eingeben,إدراج الإطار المفتاحيّ
Insert Keyframe Right,Insérer une image clé à droite,Namen eingeben,إدراج الإطار المفتاحيّ
Insert Keyframes,Insérer des images clés,Keyframes einfügen,إدراج الإطار المفتاحيّ
Insert Many File Layers,Insérer plusieurs calques de fichiers,Mehrere Dateiebenen einfügen,أدرِج عددًا من طبقات الملفّات
Insert Many Layers,Insérer plusieurs calques,Mehrere Ebenen einfügen,أدرِج عددًا من الطّبقات
Insert Multiple Columns,Insérer des colonnes,Mehrere Spalten einfügen,إدراج العمود لليسار
Insert Multiple Hold Columns,Insérer des colonnes de maintien multiples,,إدراج العمود لليسار
