
Displacement map:,Carte de déplacement :,,تعيين التموضع:
Display as:,Afficher comme :,,عرض كـ:
Display information about plug-ins,Affiche des informations sur les greffons,Plugin-Informationen anzeigen,اعرض معلومات عن الملحقات
Distance:,Distance :,,المسافة:
Dither size:,Taille de tramage :,,حجم الاهتزاز:
Do you really want to discard your changes?,Voulez-vous vraiment ignorer vos changements ?,Möchten Sie die Änderungen wirklich verwerfen?,هل تريد حقًا إهمال تعديلاتك؟
DoG Edge Detect,,,اكتشاف حواف DoG
Downloading webpage '%s',Téléchargement de la page web « %s »,Webseite »%s« wird heruntergeladen,ينزّل صفحة الوب ’%s‘
Drag and drop colors to rearrange the colormap.  The numbers shown are the original indices.  Right-click for a menu with sort options.,Glissez-déposez des couleurs pour réorganiser la palette. Les nombres indiqués sont les indices originaux. Effectuez un clic-droit pour afficher un menu d’options de tri.,,سحب وإفلات الألوان لإعادة ترتيب خريطة الألوان. الأرقام الظاهرة هي المؤشرات الأصلية. انقر بز الفأرة الأيمن لإظهار قائمة بخيارات مرتبة.
Draw a border of spikes around the image,Trace une bordure de pointes autour de l’image,Einen Rand aus Strahlen um das Bild zeichnen,رسم حدود من المسامير حول الصورة
Draw a grid on the image,Trace une grille sur l’image,Ein Gitter auf das Bild zeichnen,ارسم شبكة على الصورة
Drawables have different size,Les objets graphiques sont de tailles différentes,Die Zeichenflächen haben unterschiedliche Größen,الصور القابلة للرسم تملك أحجامًا مختلفة
Drawing flame,Dessin des flammes,Flammen werden gezeichnet,جاري رسم اللهب
Drawing grid,Tracé de la grille,Gitter wird gezeichnet,جاري رسم الشبكة
Draws lines between the control points. Only during curve creation,Montre les lignes entre les points de contrôle (seulement pendant la création de courbe),Linien zwischen den Kontrollpunkten zeichnen. Nur während der Erstellung der Kurve,ارسم خطوطًا بين نقاط التحكم. فقط أثناء إنشاء المنحنيات
Drop shadow,Ombre portée,Schlagschatten,ظل ساقط
Dynamic:,Dynamique :,,ديناميكي:
EOF encountered on reading,Fin de fichier rencontrée lors de la lecture,EOF (Dateiende) beim Lesen erreicht,عُثر على EOF أثناء القراءة
EOF or error while reading image data,Fin de fichier ou erreur lors de la lecture des données d’image,EOF oder Fehler beim Lesen der Bilddaten,خطأ أثناء قراءة '%s'‏: %s
EOF or error while reading image header,Fin de fichier ou erreur lors de la lecture de l’en-tête d’image,EOF oder Fehler beim Lesen des Bild-Dateikopfs,خطأ أثناء قراءة '%s'‏: %s
Elevation:,,,الارتفاع:
Enable bump mapping,Activer le repoussage,,تفعيل تعيين النتوءات
Enable environment mapping,Activer le mappage d’environnement,,تفعيل تعيين البيئة
Each piece has curved sides,Chaque pièce a des côtés courbés,,كل قطعة لها جوانب منحنية
Each piece has straight sides,Chaque pièce a des côtés droits,,كل قطعة لها جوانب مستقيمة
Edge darken:,Assombrir les bords :,Ränder verdunkeln:,تغميق الحافة:
Edge detection with control of edge thickness,,,اكتشاف الحواف مع تحكم بسماكة الحافة
Edges,,,الحواف
Edit Area Info...,Éditer l’information de la zone…,,تحرير معلومات المساحة...
Edit Flame,Modifier « Flammes »,Flamme bearbeiten,تحرير اللهب
Edit Map Info,Modifie l’information de carte,Map-Informationen bearbeiten,تحرير معلومات التعيين
Edit Map Info...,Modifier l’information de carte…,Map-Info bearbeiten …,تحرير معلومات التعيين...
Edit Object,Modifier l’objet,Objekt bearbeiten,تحرير الكائن
Edit selected area info,Éditer l’information de la zone sélectionnée,Die Informationen des ausgewählten Bereiches bearbeiten,تحرير معلومات المساحة المحددة
Editing read-only object - you will not be able to save it,Modification d’un objet en lecture seule : vous ne pourrez pas l’enregistrer,"Sie bearbeiten gerade ein Objekt, das nur gelesen werden kann. Sie werden es nicht speichern können",تحرير كائن للقراءة فقط - لن تكون قادرًا على حفظه
Effect Channel,Canal d’effet,Effekt-Kanal,قناة التأثير
Effect Operator,Opérateur d’effet,Effekt-Operator,معامل التأثير
Emboss,,,تجسيم
Environment image:,Image pour l’environnement :,,الصورة البيئية:
Enable antialiasing,Activer l’anticrénelage,,فعّل التنعيم
Enable preview to obtain the file size.,Active l’aperçu pour obtenir la taille de fichier.,"Vorschau aktivieren, um die Dateigröße zu ermitteln.",تفعيل المعاينة للحصول على حجم الملف.
Enable/disable bump-mapping (image depth),(Dés)active le repoussage (image de relief),,تفعيل/تعطيل تعيين النتوءات (عمق الصورة)
Enable/disable environment-mapping (reflection),(Dés)active le mappage d’environnement (réflexion),,تقعيل/تعطيل التعيين البيئي (الانعكاس)
Enable/disable high quality preview,(Dés)active l’aperçu de haute qualité,,تفعيل/تعطيل معاينة الجودة العالية
Enable/disable jagged edges removal (antialiasing),"(Dés)active l’élimination du déplaisant « effet de créneaux » (anticrénelage, antialiasing)",,تفعيل/تعطيل إزالة الحواف المحزوزة (إزالة التسنين)
Enable/disable real time preview of changes,(Dés)active l’aperçu en temps-réel des modifications,Echtzeitvorschau an-/ausschalten,تفعيل/تعطيل المعاينة الفورية للتغييرات
Encapsulated PostScript image,Image PostScript encapsulé,Encapsulated-PostScript-Bild,صورة بوست سكربت مغلفة
Enhance contrast using the Retinex method,Améliore le contraste en utilisant la méthode Retinex,Mittels der Retinex-Methode den Kontrast erhöhen,زيادة التباين باستخدام طريقة الشبكية
Enter a name for the copied GFlare,Saisissez un nom pour l’éblouissement graduel copié,Geben Sie einen Namen für das kopierte GFlare an,أدخل اسمًا لـ GFlare المنسوخ
Enter a name for the new GFlare,Saisissez un nom pour le nouvel éblouissement graduel,Geben Sie einen Namen für das neue GFlare an,أدخل اسمًا جديدًا لـ GFlare الجديد
Enter location (URI):,Saisissez l’emplacement (URI) :,,أدخل المكان:
Enter other comment if you want.,Saisissez un autre commentaire si vous le souhaitez.,,اكتب تعليقا آخر إذا أردت.
Env. sensitivity:,Sensibilité à l’environnement :,Umgebungsempfindlichkeit:,حساسيّة البيئة:
Environment image to use,Image pour l’environnement à utiliser,,الصورة البيئية التي ينبغي أن تُستخدم
Error Threshold:,Seuil d’erreur :,,العتبة:
Error during open of FITS file,Erreur durant l’ouverture de l’image FITS,,خطأ أثناء فتح ملف FITS
Error getting number of pages from the given PDF file.,Erreur lors de l’obtention du nombre de pages contenues dans le fichier PDF indiqué.,Fehler beim Ermitteln der Seitenzahl der PDF-Datei.,تعذّر الحصول على عدد صفحات ملف PDF المُعطى.
Error in GIMP brush file '%s',,,خطأ في ملف فرشاة '%s' في جمب
Error in getting layer IDs,Impossible d’obtenir l’ID des calques,Fehler beim Herausfinden der Ebenen-IDs,خطأ أثناء الحصول على معرفات الطبقات
Error loading PNG file: %s,Erreur lors du chargement du fichier PNG : %s,Fehler beim Öffnen der PNG-Datei: %s,فشل تحميل ملف PNG:‏ %s
Error loading PSD file: %s,Erreur lors du chargement du fichier PSD : %s,Fehler beim Öffnen der PSD-Datei: %s,فشل تحميل ملف PSD:‏ %s
"Error loading UI file '%s':
%s",,,"خطأ أثناء تحميل ملف الواجهة '%s':
‏ %s"
Error loading UI file '%s': %s,,,خطأ أثناء تحميل ملف الواجهة '%s':‏ %s
Error loading desktop file '%s': %s,Erreur lors de l’ouverture du fichier de bureau « %s » : %s,Fehler beim Lesen der Desktop-Datei »%s«: %s,فشل في تحميل ملف سطح المكتب '%s': %s
Error opening file,Erreur lors de l’ouverture du fichier,Fehler beim Öffnen der Datei,خطأ أثناء فتح الملف
Error opening file '%s',Erreur lors de l’ouverture du fichier « %s »,Fehler beim Öffnen der Datei »%s«,خطأ أثناء فتح الملف '%s'
Error opening file '%s' for reading,Erreur lors de l’ouverture du fichier « %s » en lecture,Fehler beim Öffnen der Datei »%s« zum Lesen,خطأ أثناء فتح الملف '%s'
Error querying image dimensions from '%s',Erreur lors de la requête des dimensions d’image depuis « %s »,Fehler beim Erfragen der Bildabmessungen von »%s«,خطأ أثناء قراءة تروسية ملف BMP من '%s'
Error querying image precision from '%s',Erreur lors de la requête de la précision d’image depuis « %s »,Fehler beim Anfragen der Bildgenauigkeit von »%s«,خطأ أثناء قراءة تروسية ملف BMP من '%s'
Error querying image type from '%s',Erreur lors de la requête du type d’image depuis « %s »,Fehler beim Anfragen des Bildtyps von »%s«,خطأ أثناء قراءة تروسية ملف BMP من '%s'
Error reading BMP file header from '%s',Erreur de lecture de l’en-tête BMP depuis « %s »,Fehler beim Lesen des BMP-Dateikopfes aus »%s«,خطأ أثناء قراءة تروسية ملف BMP من '%s'
Error reading file,Erreur lors de la lecture du fichier,Fehler beim Lesen der Datei,خطأ أثناء قراءة الملف
Error reading pixel data from '%s',Erreur lors de la lecture des données de pixel depuis « %s »,Fehler beim Lesen der Pixel-daten aus »%s«,خطأ أثناء قراءة تروسية ملف BMP من '%s'
Error saving '%s':,,,خطأ أثناء قراءة '%s'‏: %s
Error scanning 'decompose-data' parasite: too few layers found,Erreur à l’analyse du parasite « decompose-data » : trop peu de calques trouvés,Fehler beim Abtasten des Parasits »decompose-data«: zu wenige Ebenen gefunden,خطأ طفيلية مسح 'decompose-data': يوجد طبقات كثيرة
Error selecting the window,Erreur de sélection de la fenêtre,Fehler beim Erfassen des Fensters,خطأ أثناء تحديد النافذة
Error trying to open temporary file '%s' for parasite loading: %s,Erreur lors de l’ouverture du fichier temporaire « %s » pour le chargement du parasite : %s.,"Fehler beim Versuch, die temporäre Datei »%s« zum Laden des Parasiten zu öffnen: %s",خطأ أثناء محاولة فتح الملف المؤقت %s لتحميل الطفيلية: %s
Error trying to save figure as a parasite: can't attach parasite to drawable.,Erreur lors de l’enregistrement de la figure en tant que parasite : impossible de rattacher le parasite à l’objet graphique.,"Fehler beim Versuch, die Abbildung als Parasit zu speichern: Parasit konnte nicht mit der Zeichenfläche verbunden werden.",خطأ أثناء محاولة حفظ الصورة كطفيلية: لا يمكن ربط الطفيلية إلى الرسم.
Error while reading '%s'. File corrupted?,Erreur en lecture de « %s ». Fichier endommagé ?,Fehler beim Lesen von »%s«. Ist die Datei eventuell beschädigt?,خطأ أثناء قراءة الملف '%s'. الملف فاسد؟
Error while reading '%s': %s,Erreur lors de la lecture de « %s » : %s,Fehler beim Lesen von »%s«: %s,خطأ أثناء قراءة '%s'‏: %s
Error while saving '%s'. Could not save image.,,,خطأ أثناء حفظ '%s'. لم يمكن حفظ الصورة.
Error writing output file.,,,فشل في كتابة ملف الخرج.
"Error! In order to save the file, at least one image should be added!","Erreur. Pour enregistrer le fichier, il faut ajouter au moins une image.",Fehler! Zum Speichern der Datei sollte zumindest ein Bild hinzugefügt werden!,خطأ! يجب إضافة صورة واحدة على الأقل ليُمكن حفظ الملف
Error: Can't convert GIMP base imagetype to PSD mode,Erreur : impossible de convertir le type d’image de base GIMP en mode PSD,Fehler: Der GIMP-Basisbildtyp kann nicht in den PSD-Modus umgewandelt werden,خطأ. لم يمكن تحويل نوع صورة جمب الأساسي إلى نمط PSD
Error: failed to load parameters,Erreur : impossible de charger les paramètres.,Fehler: Parameter konnten nicht geladen werden,خطأ: فشل تحميل الوسائط
Error: it's not CML parameter file.,Erreur : ce n’est pas un fichier de paramètres CML.,,خطأ. هذا ليس ملف وسيط CML.
Evenly distributed,Uniforme,Gleichmäßig verteilt,موزعة زوجيًا
Exp.:,Exp. :,Exp.:,أسّي:
Exponential,Exponentiel,Exponential,أسي:
Export Preview,Exporter l’aperçu,,تصدير المعاينة
Extra,Supplémentaire,Extra,إضافي
Extract Channels,Extraire les canaux :,Kanäle extrahieren,استخراج القنوات
FITS file keeps no displayable images,Le fichier FITS ne contient pas d’image affichable,Die FITS-Datei beinhaltet keine darstellbaren Bilder,ملف FITS لا يحتفظ بالصور القابلة للعرض
FITS save cannot handle images with alpha channels,,,حفظ FITS لا يمكنه التعامل مع الصور ذات قنوات ألفا
FP can only be run interactively.,,,يمكن تشغيل FP تقاعليًا فقط.
FP can only be used on RGB images.,,,يمكن استخدام FP على صور RGB فقط.
File,Fichier,Datei,ملف
Flare intensity:,Intensité de l’éblouissement :,,شدة الوهج:
Factor,Facteur,Faktor,العامل
Failed to open '%s': %s,Échec d’ouverture de « %s » : %s,Fehler beim Öffnen von »%s«: %s,فشل فتح ملف GFlare  '%s': %s
Failed to open GFlare file '%s': %s,Échec d’ouverture du fichier d’éblouissement graduel « %s » : %s,Fehler beim Öffnen der GFlare-Datei »%s«: %s,فشل فتح ملف GFlare  '%s': %s
Failed to save PPM file '%s': %s,Échec d’enregistrement du fichier PPM « %s » : %s,Speichern der PPM-Datei »%s« fehlgeschlagen: %s,فشل حفظ ملف الـ PPM '%s': %s
Failed to write GFlare file '%s': %s,Impossible d’écrire le fichier éblouissement graduel « %s » : %s,GFlare-Datei »%s« konnte nicht geschrieben werden: %s,تعذّر الكتابة في ملف GFlare '%s': %s
Fast Integer,Entier rapide,Schnelle Ganzzahlen,عدد صحيح سريع
Faster,,,أسرع
Feather,Adoucir,Weichzeichnen,ريش
"File ""%s"" saved.",Fichier « %s » enregistré.,Datei »%s« gespeichert.,"الملف ""%s"" محفوظ."
File '%s' doesn't seem to be an IFS Fractal file.,Le fichier « %s » ne semble pas être un fichier Fractales IFS.,Die Datei »%s« scheint keine IFS-Fraktal-Datei zu sein.,الملف '%s' لا يبدو كملف جزيئية IFS.
"File '%s' is corrupt.
Line %d Option section incorrect","Le fichier « %s » est endommagé.
Ligne %d : section d’option incorrecte","Die Datei »%s« ist beschädigt.
Zeile %d: Optionenabschnitt ist nicht korrekt","الملف '%s' فاسد.
السطر %d قسم الخيار غير صحيح"
File '%s' is not a FractalExplorer file,Le fichier « %s » n’est pas un fichier FractalExplorer,»%s« ist keine Fraktal-Explorer-Datei,الملف '%s' ليس ملفًا لمستكشف الجزيئيات
File '%s' is not a valid save file.,Le fichier « %s » n’est pas un fichier d’enregistrement valide.,»%s« ist keine gültige Speicherdatei.,الملف '%s' ليس ملفًا صالحًا للحفظ.
File not in a supported format.,Le fichier est dans un format non pris en charge.,Datei in keinem unterstützten Format.,الملف في صيغة غير مدعومة.
File size: %s,Taille du fichier : %s,Dateigröße: %s,حجم الملف: %s
File size: unknown,Taille du fichier : inconnue,Dateigröße: unbekannt,حجم الملف: غير معروف
Filename:,Nom du fichier :,Dateiname:,اسم الملف:
Fill,Remplir,Füllung,تعبئة
Fill (bottom to top),Remplir (de bas en haut),Füllen (von unten nach oben),ملء (من الأسفل إلى الأعلى)
Fill (left to right),Remplir (de gauche à droite),Füllen (von links nach rechts),ملء (من اليسار إلى اليمين)
Fill (right to left),Remplir (de droite à gauche),Füllen (von rechts nach links),ملء (من اليمين إلى اليسار)
Fill (top to bottom),Remplir (de haut en bas),Füllen (von oben nach unten),ملء (من الأعلى إلى الأسفل)
Fill with parameter k,Remplir avec paramètre k,Parameter k einsetzen,الملء بالوسيط k
Filmstrip,Film,Filmstreifen,شريط متحرك
Filter,Filtre,,مصفي
Filter Epsilon:,Filtre Epsilon :,,طول المصفي:
Filter Iteration Count:,Nombre de répétitions du filtre :,,إشباع البلاطة:
Filter Pack Simulation,,,محاكاة حزمة التصفية
Filter Percent:,Pourcentage de filtrage :,,طول المصفي:
Find Again,,Weitersuchen,جاري إيجاد تدرج XY
Find and fix pixels that may be unsafely bright,Cherche et corrige les pixels qui pourraient être trop lumineux,Unnatürlich helle Pixel finden und anpassen,إيجاد وإصلاح البكسلات التي قد تكون لماعة بشكل غير آمن
Find:,Chercher :,Suchen:,ابحث:
Finding XY gradient,Recherche du dégradé XY,XY-Gradient wird gesucht,جاري إيجاد تدرج XY
Finding animation background,Recherche de l’arrière-plan de l’animation,Animationshintergrund wird gesucht,إيجاد خلفية الصور المتحركة
First Gfig,Première Gfig,Erste GFig,أول Gfig
Fix Seed,Définir le germe,Feste Anfangszahl,تثبيت البذرة
Fixed-direction-vector map selection menu,Sélectionne d’une carte de vecteur de direction fixe,,قائمة اختيار تعيين المتجه الثابت الاتجاه
Flame,Flammes,Flamme,لهب
Flame works only on RGB drawables.,,,اللهب يعمل فقط على رسوم RGB.
Flexible Image Transport System,Système de transport d’image flexible,Flexible Image Transport System,نظام نقل الصور المرن
Flip,Retourner,Spiegeln,قلب
Floating-Point,Virgule flottante,Gleitkommazahlen,فاصلة عائمة
Flow step %d,Étape de flot %d,Flussschritt %d,جريان الخطوة %d
Flowing,Flot,Fließend,الجريان
Focus the brush strokes around the center of the image,Concentre les tracés de la brosse autour du centre de l’image,Die Pinselstriche um den Mittelpunkt des Bildes ausrichten,تركيز ضربات الفرشاة حول مركز الصورة
Font size:,Taille de la police :,,حجم الخط:
Foreground,Premier plan,Vordergrund,الأرضية
Foreground / background colors,Couleurs de premier / arrière-plan,Vorder- und Hintergrundfarbe,ألوان الأرضية / الخلفية
Foreground color,Couleur de premier plan,Vordergrundfarbe,لون الأرضية
Fractal Explorer,Explorateur de fractales,Fraktal-Explorer,مستكشف الكسوريات...
Fractal Parameters,Paramètres de la fractale,Fraktalparameter,الوسائط الجزئية
Fractal Trace,,,رسم الجزيئية
Fractal Type,Type de fractale,Fraktaltyp,نوع الجزيئية
FractalExplorer Gradient,Dégradé FractalExplorer,Fraktal-Explorer-Farbverlauf,تدرج مستكشف الجزيئيات
Frame %d,Image %d,Einzelbild %d,المشهد %d
Frame %d (%d%s),Image vidéo %d (%d%s),Einzelbild %d (%d%s),المشهد %d (%d%s)
Frame %d of %d,,Einzelbild %d von %d,المشهد %d من أصل %d
Frame (%i),Image (%i),,المشهد (%i)
From Webpage...,Depuis une page web…,Von Webseite …,من صفحة وب...
From gradient,Depuis le dégradé,Aus Farbverlauf,من التدرج
From paper,Depuis une texture,Von Papier,من الورق
From reverse gradient,Depuis le dégradé inverse,Aus invertiertem Farbverlauf,من التدرج المعكوس
From:,,,من:
Front:,Avant :,,الأمام:
Full,Complète,Ganz,مليء
Function,,,الدالة
Function type:,Type de fonction :,Funktionstyp:,نوع الدالة:
G-Qbist,Qbiste,G-Qbist,G-Qbist
G3 fax image,Image fax G3,G3-Fax-Bild,صورة فاكس G3
GFLI 1.3 - Load framestack,,,GFLI 1.3 - تحميل مكدس المشاهد
"GFlare '%s' is not saved. If you add a new entry in '%s', like:
(gflare-path ""%s"")
and make a folder '%s', then you can save your own GFlares into that folder.","Éblouissement graduel « %s » non enregistré. Si vous ajoutez une nouvelle entrée dans « %s », comme :
(gflare-path « %s »)
et que vous créez un dossier « %s », vous pourrez enregistrer vos propres Éblouissements graduels dans ce dossier.","GFlare »%s« wurde nicht gespeichert. Wenn Sie einen neuen Eintrag in »%s« setzen, etwa:
(gflare-path ""%s"")
und den Ordner »%s« erstellen, dann können Sie ihre eigenen GFlares in diesen Ordner speichern.","GFlare '%s' لم يتم حفظه. إذا أضفت مدخلة جديدة في '%s'، نحو:
(gflare-path ""%s"")
وأنشأت مجلد '%s'، حينها يمكنك حفظ ال GFlares الخاصة بك في هذا المجلد."
GIF,,GIF,GIF
GIF Options,,,خيارات GIF
GIF image,Image GIF,GIF-Bild,صورة GIF
GIF: Undocumented GIF composite type %d is not handled.  Animation might not play or re-save perfectly.,GIF : le type GIF composite %d non documenté n’est pas pris en charge. L’animation pourrait ne pas se jouer ni être ré-enregistrée parfaitement.,GIF: Undokumentierter GIF-Kompositortyp %d wird nicht verarbeitet. Die Animation läuft eventuell nicht richtig oder kann nicht erneut gespeichert werden.,GIF: نوع مكون GIF غير الموثق %d لم يمكن معالجته. قد لا يمكن تشغيل أو إعادة حفظ الصور المتحركة بشكل تام.
GIMP Help Browser,Navigateur d’aide GIMP,GIMP-Hilfe-Browser,مستعرض مساعدة جمب
GIMP brush,Brosse GIMP,GIMP-Pinsel,فرشاة جمب
GIMP brush (animated),Brosse GIMP (animée),GIMP-Pinsel (animiert),فرشاة جمب (متحركة)
GIMP brush file appears to be corrupted.,,,ملف فرشاة جمب يبدو فاسدًا.
GIMP pattern,Motif GIMP,GIMP-Muster,نموذج جمب
GIMPressionist,GIMPressionniste,GIMPressionist,GIMPressionist
Glow,Lueur,Glühen,التوهج:
Gamma:,Gamma :,Gamma:,غاما:
Gaussian,Gaussien,Gaußglocke,غشاوة غوسية
General,Général,Allgemein,عام
General Options,Options générales,Allgemeine Einstellungen,خيارات عامة
General Preferences,Préférences générales,Allgemeine Einstellungen,تفضيلات عامة
Generate a huge variety of abstract patterns,Génère une grande variété de motifs abstraits,Eine große Vielfalt abstrakter Muster erzeugen,توليد كمية كبيرة متنوعة من النماذج المجردة
Get Sample Colors,Capturer les couleurs de l’échantillon,Musterfarbe auswählen,الحصول على ألوان الأنموذج
Gfig,Figures géométriques,Gfig,Gfig
Gimpressionist Defaults,Valeurs par défaut de GIMPressionniste,GIMPressionist-Voreinstellungen,افتراضيات Gimpressionist
Glow Paint Options,Options de dessin de la lueur,Maloptionen für Glühen,خيارات تلوين التوهج
Go back one page,,,العودة صفحة واحدة إلى الوراء
Go forward one page,,,التقدم صفحة واحدة إلى الأمام
Go to the index page,Va à la page du sommaire,Zum Inhaltsverzeichnis,الذهاب إلى الصفحة الرئيسية
Grab,,,التقاط
Grab a single window,,,التقاط نافذة مفردة
Grab the whole screen,,,التقاط الشاشة كلها
Gradient Flare,Éblouissement graduel,Verlaufsaufhellung,وهج التدرج
Gradient Flare Editor,Éditeur d’éblouissement graduel,Editor für Verlaufsaufhellungen,محرر وهج التدرج
Gradient Map,Application de dégradé,Auf Farbverlauf,خريطة التدرج
Gradient map selection menu,Sélection du dégradé,,قائمة اختيار تعيين التدرج
Gradient scale:,Échelle de dégradé :,,حجم التدرج:
Gradients,Dégradés,Farbverläufe,التدرجات
Graph of the Current Settings,Graphe des paramètres actuels,Graph der aktiven Einstellungen,مخطط الإعدادات الحالية
Graphic antialiasing,Lissage Graphique,,تنعيم الرسوميات
Gray,Gris,Grau,رمادي
Green,Vert,Grün,أخضر
Green:,Vert :,,أخضر:
Grey,Gris,Grau,رمادي
Grid,Grille,Raster,شبكة
Grid Granularity,Granularité de la grille,Rasterfeinheit,حبيبات الشبكة
Grid Offset,Décalage de la grille,Rasterversatz,إزاحة الشبكة
Grid Settings,Paramètres de la grille,Rastereinstellungen,إعدادات الشبكة
Grid Settings...,Paramètres de la grille…,Rastereinstellungen …,إعدادات الشبكة...
Grid Visibility and Type,Visibilité de la grille et type,Sichtbarkeit und Typ des Rasters,ظهور الشبكة ونوعها
Grid color:,Couleur de la grille :,Rasterfarbe:,لون الشبكة:
Grid spacing:,Espacement de la grille :,Rasterabstand:,تباعد الشبكة:
Grid type:,Type de grille :,Rastertyp:,نوع الشبكة:
Guides,Guides,Hilfslinien,الأدلة
"Guides are pre-defined rectangles covering the image. You define them by their width, height, and spacing from each other. This allows you to rapidly create the most common image map type - image collection of ""thumbnails"", suitable for navigation bars.","Les guides sont des rectangles prédéfinis couvrant l’image. Vous les définissez par leur longueur, leur hauteur et l’espacement entre chacun d’eux. Cela vous permet de créer rapidement la cartographie de l’image - une collection de petites images, pour les barres de navigation.","Hilfslinien sind vordefinierte Rechtecke, die das Bild bedecken. Sie werden über ihre Breite, Höhe und den Abstand zueinander definiert. Dadurch können Sie schnell den typischsten Imagemap-Typ erstellen: Eine Bildübersicht von Vorschaubildern, praktisch für Navigationsleisten.","الأدلة هي مستطيلات معرفة مسبقًا تغطي الصورة. تعريفها يتم عن عطريق تحديد عرض، ارتفاع، والتباعد فيما بينها. هذا يسمح لك بإنشاء نوع مخطط الصورة الأكثر شيوعًا بسرعة - مجموعة ""الصور المصغرة""، الملائمة لشريط تصفح."
Guillotine,Massicot,Guillotine,مقصلة
HSL,TSL,HSL,HSL
HSV,TSV,HSV,HSV
HTML Page Options,Options de page HTML,HTML-Seiteneinstellungen,خيارات صفحة HTML
HTML table,Tableau HTML,HTML-Tabelle,جدول HTML
Highlight:,Éclairage :,,التحديد اللوني:
Highlights,,,التحديدات الضوئية
Hue,,,التدرج
Halftone the image to give newspaper-like effect,,,نصف-تبريد الصورة لإعطاء تأثير شكل أوراق صحف
Headline,Titre principal,Kopfzeile,إنشاء خط
Heart,Cœur,Herz,قلب
Height:,Hauteur :,,الارتفاع:
Help ID '%s' unknown,ID d’aide « %s » inconnu,Hilfe-ID »%s« ist unbekannt,معرف المساعدة '%s' غير معروف
"Hey, where has the object gone?","Hé, mais où l’objet est-il passé ?",Wohin ist dieses Objekt verschwunden?,مهلًا، أين اختفى الكائن؟
High,Haut,Hoch,عال
High quality preview,Aperçu de haute qualité,,معاينة عالية الجودة
Higher values makes the highlights more focused,"Plus la valeur est élevée, plus les taches de lumière seront ramassées",,القيم العالية تجعل الأضواء مركزة أكثر
Higher values makes the object reflect more light (appear lighter),"Plus la valeur est élevée, plus l’objet apparaît réfléchissant",,القيم العالية تجعل الكائن يعكس ضوءًا أكثر (يظهر مضاءً أكثر)
Highlight:,Tache lumineuse :,,التحديد اللوني:
Highlights:,,,التحديدات الضوئية:
Hold the minimal channels,,,دعم القنوات الأدنى
Hole width:,Largeur des trous :,,عرض الثقوب:
Horizontal base:,Base horizontale :,,الأساس الأفقي:
Hole height:,Hauteur des trous :,,ارتفاع الثقوب:
Hold intensity,,,شدة الإمساك
Hole spacing:,Espacement des trous :,,اتساع الثقب:
"Horizontal
Lines","Lignes
horizontales","Horizontale
Linien","خطوط
أفقية"
Horizontal Color,Couleur des horizontales,Horizontale Farbe,اللون الأفقي
Horizontal gradient,Dégradé horizontal,Horizontaler Verlauf,تدرّج أفقي
Horizontally,Horizontalement,Horizontal,أفقي
Horseshoe,Fer à cheval,Hufeisen,حدوة حصان
Hot,Ôter les « pixels chauds »,Heiß,ساخن
Hot spot X:,Point actif X :,Hot-Spot X:,البقعة الساخنة X:
Hot spot Y:,Point actif Y :,Hot-Spot Y:,البقعة الساخنة Y:
How many units make up an inch.,Combien d’unité sont contenues dans un pouce.,Wieviele Einheiten ergeben ein Zoll.,عدد الوحدات التي تساوي بوصة واحدة.
"How much to ""darken"" the drop shadow",À quel point l’ombre doit être sombre,Wie sehr der Schlagschatten abgedunkelt werden soll,"كم يجب ""تغميق"" الظل الساقط"
"How much to ""darken"" the edges of each brush stroke",À quel point il faut estomper les bords de chaque trait de brosse en les assombrissant,Wie viel am Rand eines Pinselstriches verdunkelt werden soll,"كم ينبغي ""إظلام"" الحواف لكل ضربة فرشاة"
How much to blur the drop shadow,Importance du flou à appliquer à l’ombre portée,Wie sehr der Schlagschatten weichgezeichnet werden soll,كم مقدار الغشاوة التي ينبغي إضافتها إلى الظل الساقط
Hue,Teinte,Farbton,التدرج
Hue (HSL),Teinte (TSL),Farbton (HSL),تدرج (HSL)
Hue Variations,,,تغيرات التدرج
Hue rotation:,Rotation de la teinte :,Farbton-Verschiebung:,دوران التدرج:
Huge,Énorme,Riesig,ضخم
I don't care,Peu importe,Egal,لا أهتم
ID,Identificateur,,المعرف
IFS Fractal,Fractales,IFS-Fraktal,جزيئية IFS
IFS Fractal Render Options,Options de rendu de Fractales,IFS-Fraktal-Render-Einstellungen,خيارات تصيير جزيئية IFS
IFS Fractal: Black,Fractales : noir,IFS-Fraktal: Schwarz,جزيئية IFS: أسود
IFS Fractal: Blue,Fractales : bleu,IFS-Fraktal: Blau,جزيئية IFS: أزرق
IFS Fractal: Green,Fractales : vert,IFS-Fraktal: Grün,جزيئية IFS: أخضر
IFS Fractal: Red,Fractales : rouge,IFS-Fraktal: Rot,جزيئية IFS: أحمر
IFS Fractal: Target,Fractales : cible,IFS-Fraktal: Ziel,جزيئية IFS: الهدف
Intensity,,,الشدة
Interactive,Interactif,Interaktiv,تفاعلي
Interlace,,,تشبيك داخلي
Isolate,Isoler,,عزل
Icon #%i,Icône n°%i,,أيقونة #%i
Icon Details,Détails de l’icône,Symbolinformationen,تفاصيل الأيقونة
"If checked GTM will output a full HTML document with <HTML>, <BODY>, etc. tags instead of just the table html.",,,إذا تم التأشير عليه، سيعطي GTM مستند HTML مليئًا بوسوم <HTML> و <BODY> وغيرها بدلًا من جدول html فقط.
