Enter username and password to view printers on Print Server.,,,أدخل اسم المستخدم و كلمة السر لعرض الطابعات المتوفرة على خادوم الطباعة.
Enterprise,Entreprise,Enterprise,مؤسسة
Enterprise login allows an existing centrally managed user account to be used on this device. You can also use this account to access company resources on the internet.,,,ولوج المؤسسات يسمح باستخدام حساب مستخدم مدار مركزيًا على هذا الجهاز. يمكنك أيضًا استخدام هذا الحساب للوصول إلى موارد الشركة على الإنترنت.
Eraser Pressure Feel,,,الشعور بضغط الممحاة
Error,Erreur,Fehler,عُطل
Error removing account,,,خطأ أثناء إزالة الحساب
Error switching direct mode: ,Erreur de bascule en mode direct : ,Fehler beim Wechsel in den Direktmodus: ,عطل في تحديد مُرسِل البريد المبدئي: 
Excellent,Excellent,Ausgezeichnet,ممتازة
Export VPN connection,,,صدّر اتصال VPN
Extra,Secondaire,Extra,إضافية
FTP proxy port,,,منفذ وسيط FTP
Fade,Fondu,Ein-/Ausblenden,التلاشي
Failed to add account,L’ajout du compte a échoué,Anlegen des Kontos fehlgeschlagen,فشلت إضافة الحساب
Failed to add new printer.,L’ajout de la nouvelle imprimante a échoué.,Neuer Drucker konnte nicht hinzugefügt werden.,تعذّر إضافة طابعة جديدة.
Failed to authorize device:,Échec de l’autorisation du périphérique :,Gerät konnte nicht legitimiert werden:,فشل تخويل الجهاز:
Failed to contact the accounts service,,,فشل الاتصال بخدمة الحسابات
Failed to delete user,,,فشل حذف المستخدم
Failed to forget device:,Échec de l’oubli du périphérique :,Gerät konnte nicht vergessen werden:,فشل نسيان الجهاز:
Failed to join domain,Impossible de joindre ce domaine,Beitreten zur Domäne schlug fehl,فشل الانضمام إلى النطاق
Failed to log into domain,La connexion à ce domaine a échoué,Anmelden an der Domäne schlug fehl,فشل الولوج إلى النطاق
Failed to register account,L’enregistrement du compte a échoué,Anlegen des Kontos schlug fehl,فشل تسجيل المستخدم
Failed to register with the requested network,Échec de l’enregistrement au réseau demandé,Anmeldung an dem angeforderten Netzwerk fehlgeschlagen,فشل تسجيل الشبكة المطلوبة
Failed to revoke remotely managed user,,,فشل إبطال المستخدم المتحكم فيه عن بعد
Failed to select the specified APN,Échec de la sélection de l’APN spécifié,Angegebener APN konnte nicht ausgewählt werden,تعذّر اختيار APN المحدد
Failed to upload file: ,,,فشل رفع الملف: 
February,février,Februar,فبراير
File Sharing,Partage de fichiers,Dateifreigabe,مشاركة الملفات
"File Sharing allows you to share your Public folder with others on your current network using: <a href=""dav://"">dav://</a>",,,"تتيح لك ”مشاركة الملفات“ مشاركة المجلد العام مع الآخرين على الشبكة الحالية باستخدام: <a href=""dav://"">‪dav://‬</a>"
File System,Système de fichiers,Dateisystem,نظام الملفات
Fill,,,مملوءة
Finishing,Finition,Abschließen,الإنهاء
Firm,Ferme,Hart,قاس
Firmware for the device may be missing,Il se peut que le micrologiciel du périphérique manque,Notwendige Firmware des Geräts fehlt möglicherweise,البرمجيات المضمنة التي يحتاجها الجهاز غير متاحة
Firmware missing,Micrologiciel absent,Firmware fehlt,البرمجية المغروسة غير متاحة
Flash the window title,,,أومض عنوان النافذة
Flash the entire screen,,,أومض كل الشاشة
Folders,Dossiers,Ordner,المجلدات
Font Files,,,ملفات الخطوط
Forever,Toujours,Für immer,إلى الأبد
Forget Connection,,,انس الاتصال
Forget Device,Oublier le périphérique,Gerät vergessen,انس الجهاز
Formats,Formats,Formate,النُسق
Forward,En avant,,إلى الأمام
From,De,Von,من
Front,,,المقدمة
Full,Complet,Voll,كامل
Full Screen,Plein écran,Vollbild,ملء الشاشة
Full access,Accès complet,Vollständiger Zugriff,وصول كامل
Full access to /dev,Accès complet à /dev,Vollständiger Zugriff auf /dev,وصول كامل إلى /dev
Full-screen display correction not possible with this profile,Correction de l’écran en mode plein écran impossible avec ce profil,Vollflächige Bildschirmkorrektur ist mit diesem Profil nicht möglich,تصحيح عرض ملء الشاشة غير ممكن مع هذا الإعداد
Fully charged,Batterie pleine,Vollständig geladen,مشحونة بالكامل
GNOME Settings,,,إعدادات جنوم
Gaming input device,Périphérique d’entrée pour jeux,Spiel-Eingabegerät,جهاز إدخال ألعاب
Gateway,Passerelle,Gateway,البوّابة
General,Général,Allgemein,عام
GhostScript pre-filtering,Pré-filtrage GhostScript,GhostScript-Vorfilterung,ترشيح مسبق في غوست‌سكربت
Git Links,,,روابط Git
Glass,,,زجاج
Go back to previous panel,Retourner au panneau précédent,Zurück zur vorigen Ansicht,ارجع للشاشة السابقة
Good,Bon,Gut,جيّدة
Google;Facebook;Twitter;Yahoo;Web;Online;Chat;Calendar;Mail;Contact;ownCloud;Kerberos;IMAP;SMTP;Pocket;ReadItLater;,Google;Facebook;Twitter;Yahoo;Web;En ligne;Discussion;Agenda;Courriel;Email;Contact;ownCloud;Kerberos;IMAP;SMTP;Pocket;ReadItLater;,Google;Facebook;Twitter;Yahoo;Internet;Online;Chat;Kalendar;Mail;E-Mail;Kontakte;ownCloud;Kerberos;IMAP;SMTP;Pocket;ReadItLater;,جوجل;جووجل;فيسبوك;تويتر;ياهو;وب;ويب;محادثة;تقويم;بريد;اتصال;
Graphics,Carte graphique,Grafik,الرسوميات
HD DVD video disc,disque vidéo HD DVD,HD-DVD-Video-Disc,قرص دي‌ڤي‌دي إتش‌دي فديو فارغ
HTTP proxy port,,,منفذ وسيط HTTP
HTTPS proxy port,,,منفذ وسيط HTTPS
HTTPS Proxy,,,وسيط HTTPS
Hardware,,,العتاد
Hardware Address,Adresse matérielle,Hardware-Adresse,عنوان العتاد
Hardware Airplane Mode is on,,,وضع الطائرة مفعّل من العتاد
Has network access,A accès au réseau,Hat Netwerkzugriff,له وصول إلى الشبكة
Hearing,Audition,Hören,السمع
Help,,,مساعدة
Hibernate,Hiberner,Ruhezustand,أسبِت
High,Élevée,Hoch,عال
High Quality,Haute qualité,Hohe Qualität,جودة عالية
High contrast on or off,Activer ou désactiver le contraste élevé,Hohen Kontrast ein-/ausschalten,شغّل أو عطّل التباين العال
Home,Dossier personnel,Persönlicher Ordner,البداية
Home folder,Dossier personnel,Persönlicher Ordner,مجلّد المنزل
Hotspot,Point d’accès,Hotspot,نقطة بث
Hour,heure,Stunde,ساعة
How much disk space this application is occupying with app data and caches.,,,ما المساحة التي يستخدمها هذا التطبيق هو والبيانات التي يخزنها.
How much resources this application is using.,,,ما مقدار الموارد التي يستخدمها هذا التطبيق.
Hypertext Files,,,ملفات النص التشعبي
IMEI,IMEI,IMEI,IMEI
IP Address,Adresse IP,IP-Adresse,عنوان IP
IP configuration expired,Configuration IP expirée,IP-Einrichtung ist abgelaufen,انتهت صلاحية إعداد رقم الإنترنت (IP)
IP configuration failed,Échec de la configuration IP,IP-Einrichtung ist fehlgeschlagen,فشل إعداد رقم الإنترنت (IP)
IPv4,IPv4,IPv4,IPv4
IPv4 Address,Adresse IPv4,IPv4-Adresse,عنوان IPv4
IPv6,IPv6,IPv6,IPv6
IPv6 Address,Adresse IPv6,IPv6-Adresse,عنوان IPv6
IPv4,,,IPv4
IPv4 Method,Méthode IPv4,IPv4-Methode,طريقة IPv4
IPv6,,,IPv6
IPv6 Method,Méthode IPv6,IPv6-Methode,طريقة IPv6
Identity,,,الهوية
Identity,Identité,Identität,الهوية
Ignores fast duplicate keypresses,,,تجاهل الضغطات المكررة السريعة للمفاتيح
Image Files,,,ملفات الصور
Image Quality,Qualité de l’image,Bildqualität,جودة الصورة
Imperial,Impérial,Imperial,إمبراطوري
Import from file…,Importer depuis un fichier…,Aus Datei importieren …,استورد من ملف…
"In order to use enterprise logins, this computer needs to be
enrolled in the domain. Please have your network administrator
type their domain password here.","Pour utiliser des identifiants d’entreprise, cet ordinateur doit
être inscrit au domaine. Veuillez demander à votre administrateur
réseau de saisir son mot de passe du domaine ici.","Um eine Unternehmens-Anmeldung nutzen zu können, muss dieser Rechner
in der Domäne registriert sein. Bitten Sie Ihren Netzwerkverwalter,
das Domänen-Passwort hier einzugeben.","تحتاج أن تكون مسجّلا في النطاق لاستخدام ولوج المؤسسات على هذا الحاسوب.
من فضلك اطلب من مدير الشبكة أن يكتب كلمة سر النطاق هنا."
In use,,,قيد الاستعمال
Increase text size,Augmenter la taille du texte,Schrift vergrößern,كبّر النص
"Individual permissions for applications can be reviewed in the <a href=""privacy"">Privacy</a> Settings.",,,"يمكن مراجعة صلاحيات التطبيق كل على حدة في إعدادات <a href=""privacy"">الخصوصية</a>."
Infrastructure,,,مركزية
Ink Level,Niveau d’encre,Tintenfüllstand,مستوى الحبر
Inner authentication,,,الاستيثاق الداخلي
Input,Entrée,Eingang,المَدخَل
Input Device,Périphérique d’entrée,Eingabegerät,جهاز إدخال
Input Source Options,,,خيارات مصْدَر الإدخال
Input Sources,Sources de saisie,Eingabequellen,مصادر الإدخال
Input methods can’t be used on the login screen,,Eingabequellen können nicht auf dem Anmeldebildschirm genutzt werden,لا يمكن استخدام مصادر الإدخال في شاشة الولوج
Install PPD File…,,,ثبّت ملف PPD…
Install some…,,,ثبّت البعض…
Installable Options,Options installables,Installierbare Optionen,الخيارات القابلة للتثبيت
Integration,,,التكامل
"Invalid password, please try again","Mot de passe non valide, essayez à nouveau","Ungültiges Passwort, bitte versuchen Sie es erneut",كلمة سر خطأ؛ من فضلك أعد المحاولة
It is not possible to access the Internet through your wireless while the hotspot is active.,,,لا يمكن استخدام الاتصال اللاسلكي للوصول إلى الإنترنت عند تفعيل نقطة البث.
"It is possible to keep the home directory, mail spool and temporary files around when deleting a user account.",,,من الممكن الإبقاء على مجلد المنزل وخزانة البريد والملفات المؤقتة عند حذف حساب مستخدم.
January,janvier,Januar,يناير
JetDirect Printer,Imprimante JetDirect,JetDirect-Drucker,طابعة JetDirect
Job,Tâche,Auftrag,المهام
Join Displays,,,ضم الشاشات
July,juillet,Juli,يوليو
June,juin,Juni,يونيو
Keep aspect ratio (letterbox):,,,حافظ على نسبة العرض:
Key presses repeat when key is held down.,,,تكرار نقر المفتاح عند الضغط عليه.
Keyboard,Clavier,Tastatur,لوحة المفاتيح
Keyboard Shortcuts,Raccourcis clavier,Tastenkürzel,اختصارات لوحة المفاتيح
Keyboard;Mouse;a11y;Accessibility;Contrast;Cursor;Sound;Zoom;Screen;Reader;big;high;large;text;font;size;AccessX;Sticky;Keys;Slow;Bounce;Mouse;Double;click;Delay;Speed;Assist;Repeat;Blink;visual;hearing;audio;typing;,,,لوحة المفاتيح;الفأرة;الإتاحة;التباين;التقريب;التكبير;قارئ الشاشة;النص;الخط;الحجم;مفاتيح ملتصقة;مفاتيح بطيئة;مفاتيح قافزة;مفاتيح الفأرة;
Known Wi-Fi Networks,,,شبكات واي فاي المعروفة
LCD,LCD,LCD,شاشة كريستال سائل
LED,LED,LED,LED
LPD Printer,Imprimante LPD,LPD-Drucker,طابعة LPD
Landscape,Paysage,Querformat,عرضيّ
Landscape (flipped),Paysage (retourné),Querformat (gespiegelt),عرضيّ (مقلوب)
Language;Layout;Keyboard;Input;,Langue;Disposition;Clavier;Saisie;,Sprache;Belegung;Tastatur;Eingabe;,اللغة;التخطيط;مفاتيح;
Laptop Screen,,,شاشة حاسوب محمول
Large,Grand,Groß,كبير
Larger,Plus grand,Größer,أكبر
Largest,Le plus grand,Am größten,الأكبر
Last Login,,,آخر ولوج
Last Used,Dernière utilisation,Zuletzt verwendet,آخر استخدام
Last Week,,,الأسبوع الماضي
Last used,Dernière utilisation,Zuletzt verwendet,آخر استخدام
Launch calculator,Démarrer la calculatrice,Taschenrechner öffnen,شغّل الحاسبة
Launch email client,Démarrer le client de messagerie,E-Mail-Programm öffnen,شغّل عميل البريد الإلكتروني
Launch help browser,Démarrer le navigateur d’aide,Hilfe-Browser starten,شغّل متصفّح المساعدة
Launch media player,Démarrer le lecteur multimédia,Medien-Wiedergabe öffnen,ابدأ مشغل الوسائط
Launch web browser,Démarrer le navigateur web,Webbrowser starten,شغّل متصفّح الوِب
Launchers,Lanceurs,Starter,مشغلات التطبيقات
Learn more,,,اعرف المزيد
Learn more about color management,,,اعرف المزيد عن إدارة الألوان
Left,Sur la gauche,Links,يسار
Left Half,Moitié gauche,Linke Hälfte,النصف الأيسر
Left little finger,Auriculaire gauche,Linker kleiner Finger,الخنصر الأيسر
Left middle finger,Majeur gauche,Linker Mittelfinger,الوسطى اليسرى
Left ring finger,Annulaire gauche,Linker Ringfinger,البنصر الأيسر
Left thumb,Pouce gauche,Linker Daumen,الإبهام الأيسر
Left+Right Alt,,,Left+Right Alt
Left-Handed Orientation,,,اتجاه لليد اليسرى
Line busy,Ligne occupée,Die Leitung ist belegt,الخط مشغول
Link speed,Vitesse de la connexion,Verbindungsgeschwindigkeit,سرعة الوصلة
Links,,,روابط
Loading drivers database…,,,يُحمّل قاعدة بيانات المشغلات…
Location,Emplacement,Ort,المكان
Location Services,Services de localisation,Ortungsdienste,خدمات التموضع
Location services allow applications to know your location. Using Wi-Fi and mobile broadband increases accuracy.,,,تسمح خدمات التموضع للتطبيقات بمعرفة مكانك. استخدام الشبكات اللاسلكية و الهاتف المحمول يزيد من دقة هذه الخدمات.
Location: ,Emplacement : ,Ort: ,المكان: 
Lock screen,Verrouiller l’écran,Bildschirm sperren,أوصد الشاشة
Lock screen after blank for,,,أوصِد الشاشة بعد إطفائها لمدة
Log out,Se déconnecter,Abmelden,اخرج
Logged in,,,والِج
Login Screen,,,شاشة الولوج
Login settings are used by all users when logging into the system,,,يستخدم إعدادات الولوج كل المستخدمين أثناء الولوج إلى النظام
Login;Name;Fingerprint;Avatar;Logo;Face;Password;,,,ولوج;اسم;بصمة;أيقونة;شعار;وجه;كلمة سر;
Long,Long,Lang,طويلة
Long Edge (Standard),Bord long (standard),Langer Rand (Vorgabe),الحافة الطويلة (قياسي)
Low,Basse,Niedrig,منخفض
Low Quality,Basse qualité,Geringe Qualität,جودة منخفضة
Low on a marker supply,Cartouche de couleur pratiquement vide,Einer der Farbspeicher fast leer,اللون قليل
Low on developer,Révélateur pratiquement épuisé,Wenig Entwickler,المُحمِّض قليل
Low on paper,Pratiquement plus de papier,Wenig Papier,الورق قليل
Low on toner,Toner pratiquement épuisé,Wenig Toner,الحبر قليل
Lower Button,,,الزر السفلي
Lowest Button,,,الزر الأسفل
MSCHAP,,,MSCHAP
Music,Musique,Musik,الصوتيات
Magnifier,Loupe,Lupe,المكبّرة
Magnifier Position:,,,موضع المُكبِّرة:
Magnifier extends outside of screen,,,المكبرة تمتد لخارج الشاشة
Magnifier cursor pushes contents around,,,مؤشر المكبرة يحرك المحتوى
Magnifier cursor moves with contents,,,مؤشر المكبرة يتحرك مع المحتوى
Main,Principale,Netz,الأساسية
Make available to other users,Rendre accessible aux autres utilisateurs,Anderen Benutzern zur Verfügung stellen,اجعله متاحا للمستخدمين الآخرين
Make available to other users,,,اجعله متاحا للمستخدمين الآخرين
"Make it easier to see, hear, type, point and click","Faciliter la vision, l’écoute, la saisie, la sélection et le clic","Sehen, Hören, Tastatur benutzen, Zeigen und Klicken erleichtern",اجعل الرؤية و السماع و الكتابة و المؤشر أسهل
Make sure you have a Wi-Fi adapter plugged and turned on,Assurez-vous d’avoir un adaptateur Wi-Fi branché et opérationnel,"Stellen Sie sicher, dass Ihr Funknetzwerkadapter angeschlossen und eingeschaltet ist",تأكد من أن محوّل واي فاي متصل و يعمل
Manage user accounts,Gérer les comptes utilisateur,Benutzerkonten verwalten,أدِر حسابات المستخدمين
Manual,Manuel,Manuell,يدويًا
Manufacturer,Fabricant,Hersteller,المُصنِّع
Map Buttons,Associer les boutons,Knöpfe zuweisen,تعيين أزرار
Map Buttons…,,,تعيين أزرار…
Map buttons to functions,Associer les boutons aux fonctions,Knöpfen Funktionen zuweisen,تعيين وظائف للأزرار
Map to Monitor…,,,تعيين شاشة عرض…
Map to single monitor,,,عيّن في شاشة واحدة
March,mars,März,مارس
May,mai,Mai,مايو
Measurement,Mesure,Maßeinheiten,القياس
Media Sharing,Partage de médias,Medienfreigabe,مشاركة الوسائط
Media player,Lecteur multimédia,Medienwiedergabegerät,مشغل وسائط
Medium,Moyen,Medium,متوسط
Medium Quality,Qualité moyenne,Mittlere Qualität,جودة متوسطة
Memory,Mémoire,Speicher,الذاكرة
Metric,Métrique,Metrisch,متري
Microphone,Microphone,Mikrofon,ميكروفون
Middle Mouse Button Click,,,نقرة بزر الفأرة الأوسط
Minute,minute,Minute,دقيقة
Mirror,,,طابق
"Mis-click detected, restarting…","Mauvais clic détecté, redémarrage…","Falscher Klick wurde erkannt, Neustart …",اكتُشفت نقرة خاطئة، يعيد بدء العملية…
Mix uppercase and lowercase and try to use a number or two.,,,اخلط الحروف الكبيرة مع الصغيرة و استخدم رقمًا أو اثنين.
"Mobile broadband (LTE, 4G, 3G, etc.) can be turned off to save power.",,,يمكن تعطل شبكات الهاتف المحمول (٣ج، ٤ج، واي‌ماك، إلخ.) لتوفير الطاقة.
Model,Modèle,Modell,الطراز
Modem initialization failed,L’initialisation du modem a échoué,Modem-Initialisierung fehlgeschlagen,فشلت تهيئة المودم
Modem not found,Modem non trouvé,Modem nicht gefunden,المودم غير موجود
Modifiers-only switch to next source,,,تحول إلى المصدر التالي
Month,,,الشهر
More…,Davantage…,Mehr …,المزيد…
Motion threshold:,,,عتبة الحركة:
Mouse,Souris,Maus,الفأرة
Mouse & Touchpad,Sou­ris et pavé tac­tile,Maus und Tastfeld,الفأرة و لوحة اللمس
Mouse Speed,,,سرعة الفأرة
Move Down,Descendre,Nach unten verschieben,انقل لأسفل
Move Up,Remonter,Nach oben verschieben,انقل لأعلى
Move your calibration device to the calibrate position and press “Continue”,Déplacez votre sonde d’étalonnage vers l’emplacement à étalonner et appuyez sur « Continuer »,Verschieben Sie Ihr Kalibrierungsgerät in die Kalibrierungsposition und wählen Sie »Fortsetzen«,انقل جهاز المعايرة إلى موضع المعايرة ثم اضغط ”واصل“
Move your calibration device to the surface position and press “Continue”,Déplacez votre sonde d’étalonnage à l’aplomb de l’emplacement à étalonner et appuyez sur « Continuer »,Verschieben Sie Ihr Kalibrierungsgerät in die Oberflächenposition und wählen Sie »Fortsetzen«,انقل جهاز المعايرة إلى موضع السطح ثم اضغط ”واصل“
Name,Nom,Name,الاسم
Name:,,,الاسم:
Native to display,Native à écran,Bildschirmeigen,الأصلي لجهاز العرض
Natural Scrolling,,,تمرير طبيعي
Netmask,Masque de réseau,Netzmaske,قناع الشّبكة
Network,Réseau,Netzwerk,الشبكة
Network Name,Nom du réseau,Netzwerkname,اسم الشبكة
Network Proxy,,,وسيط الشبكة
"Network details for the selected networks, including passwords and any custom configuration will be lost.",,,ستُفقد تفاصيل الشبكة، بما في ذلك كلمات السر وأي إعدادات مُخصصة.
Network proxy,,,وسيط الشبكة
Network registration denied,Enregistrement au réseau refusé,Netzwerkanmeldung abgelehnt,رُفض تسجيل الشبكة
Network registration timed out,Délai dépassé pour l’enregistrement au réseau,Netzwerkanmeldung benötigte zu viel Zeit,انتهت مهلة تسجيل الشبكة
Network;Wireless;Wi-Fi;Wifi;IP;LAN;Broadband;DNS;,,,شبكة;لاسلكي;واي فاي;بلوتوث;محمول;وسيط;شبكة محلية;مودم;
Network;Wireless;Wi-Fi;Wifi;IP;LAN;Proxy;WAN;Broadband;Modem;Bluetooth;vpn;DNS;,,,شبكة;لاسلكي;واي فاي;بلوتوث;محمول;وسيط;شبكة محلية;مودم;
NetworkManager needs to be running,,,يجب أن يكون NetworkManager شغّالًا
NetworkManager needs to be running.,,,يجب أن يكون NetworkManager شغّالًا.
Networks,Réseaux,Netzwerke,الشبكات
Never,Jamais,Nie,أبدًا
New Profile,Nouveau profil,Neues Profil,إعداد جديد
New shortcut…,Nouveau raccourci…,Neues Tastenkürzel …,اختصار جديد…
Next source,,,المصدر التالي
Next track,Piste suivante,Nächster Titel,المقطوعة التالية
Night Light,Mode nuit,Nachtmodus,الإضاءة الليلية
Night light makes the screen color warmer. This can help to prevent eye strain and sleeplessness.,Le mode nuit adoucit les couleurs bleues de l’écran. Il peut réduire la fatigue des yeux et les risques d’insomnies.,Der Nachtmodus stellt den Bildschirm in wärmeren Farben dar. Dies kann vor Überanstrengung der Augen und Schlaflosigkeit schützen.,تجعل الإضاءة الليلية ألوان الشاشة أدفأ. يساعد هذا على تفادي إجهاد العين و الأرق.
No Active Jobs,Aucune tâche d’impression active,Keine aktiven Druckaufträge,لا مهام نشطة
No Active Printer Jobs,Aucune tâche d’impression active,Keine aktiven Druckaufträge,لا مهام طابعة نشطة
No Bluetooth Found,Pas de réseau Bluetooth trouvé,Kein Bluetooth gefunden,لم يعثر على بلوتوث
No CA certificate is required,,,غير مطلوب أي شهادة من سلطة شهادات
No Desktop Background,Aucun arrière-plan de bureau,Kein Schreibtisch-Hintergrund,لا خلفية لسطح المكتب
No Pictures Found,,,لم يُعثر على أي صور
No Printers Found,Aucune imprimante trouvée,Keine Drucker gefunden,لم يُعثر على أي طابعات
No Users Found,,,لم يُعثر على أي مستخدمين
No Wi-Fi Adapter Found,Aucun adaptateur Wi-Fi trouvé,Kein Funknetzwerkadapter gefunden,لم يُعثر على محوّل واي فاي
No applications,,,لا تطبيقات
No applications found,,,لا يوجد أي تطبيقات
No dial tone,Pas de tonalité,Kein Freizeichen,الخط مقطوع
No input source selected,,,لم تحدد أي مصادر إدخال
No input sources found,Aucune source de saisie trouvée,Keine Eingabequellen gefunden,لا يوجد أي مصادر إدخال
No internet connection — connect to set up new online accounts,,,لا اتصال بالإنترنت — اتصل لإعداد حساب إنترنت جديد
No keyboard shortcut found,,,لم يُعثر على أي اختصارات للوحة المفاتيح
No languages found,Aucune langue trouvée,Keine Sprachen gefunden,لا يوجد أي لغات
No networks selected for sharing,Aucun réseau de partage n’est sélectionné,Es sind keine Netzwerke zur Freigabe gewählt,لم تختر أي شبكة لمشاركتها
No pre-filtering,Aucun pré-filtrage,Keine Vorfilterung,لا ترشيح مسبق
No printers,,,لا طابعات
No regions found,,,لا يوجد أي مناطق
No results found,,,لا نتائج
No stylus found,,,لم يُعثر على أي قلم
No such domain or realm found,Aucun domaine trouvé,Es wurde keine solche Domäne oder Realm gefunden,لم يعثر على هذا النطاق أو المجال
No suitable driver found,Aucun pilote adéquat trouvé,Kein passender Treiber gefunden,لم يعثر على أي طابعة مناسبة
No supported way to authenticate with this domain,Impossible de s’authentifier auprès de ce domaine,Es gibt keine unterstützte Möglichkeit für eine Legitimierung mit dieser Domäne,لا توجد طريقة مدعومة للاستيثاق مع هذا النطاق
No tablet detected,Aucune tablette détectée,Kein Grafiktablett erkannt,لم يكتشف أي لوح
None,Aucun,Keine,بدون
Not calibrated,,,غير مُعايَر
Not charging,Pas en charge,Lädt nicht,لا تشحن
Not connected,Non connecté,Nicht verbunden,غير متّصِل
Not searching for networks,Aucune recherche de réseau en cours,Es wird nicht nach Netzwerken gesucht,لن يبحث عن شبكة
Not set up,Non configuré,Nicht eingerichtet,غير مُعَد
Nothing,Rien,Nichts,لا تفعل شيئا
Notification Popups,,,نوافذ التنبيهات المنبثقة
Notifications,Notifications,Benachrichtigungen,التنبيهات
Notifications will continue to appear in the notification list when popups are disabled.,,,ستظل التنبيهات ظاهرة في قائمة التنبيهات عند تعطيل النوافذ المنبثقة.
Notifications;Banner;Message;Tray;Popup;,Notifications;Messages surgissants;Bannières;Message;Tiroir;Popup;,Benachrichtigungen;Banner;Nachricht;Popup;,تنبيهات;لوحة;رسالة;منبثق;
November,novembre,November,نوفمبر
Numbers,Nombres,Zahlen,الأرقام
OS name,,,اسم نظام التشغيل
OS type,,,نوع نظام التشغيل
October,octobre,Oktober,أكتوبر
Off,Désactivé,Aus,معطّل
Offline,Hors ligne,Abgemeldet,غير متصلة
Ok,Correct,OK,معقولة
On,Activé,An,مفعّل
On Battery Power,,Wenn im Akkubetrieb,على طاقة البطارية
One Sided,Recto,Einseitig,على وجه واحد
Online Accounts,Comptes en ligne,Online-Konten,حسابات الإنترنت
"Oops, something has gone wrong. Please contact your software vendor.",,,نأسف، حدث عطل ما. من فضلك اتصل بالدعم الفني.
Open System,,,نظام مفتوح
Open cover,Couvercle ouvert,Abdeckung offen,الغطاء مفتوح
Open door,Porte ouverte,Klappe offen,الباب مفنوح
Open folder,Ouvrir le dossier,Ordner öffnen,افتح المجلّد
Open in Software,,,افتح في «البرمجيات»
Options…,Options…,Optionen …,الخيارات…
Orientation,Orientation,Ausrichtung,الاتجاه
Other,Autre,Weitere,أخرى
Other Files,,,ملفات أخرى
Other Media,,,وسائط أخرى
Other…,Autre…,Andere …,آخر…
Out of a marker supply,Cartouche de couleur vide,Eine Farbpatrone leer,نفد اللون
Out of developer,Plus de révélateur,Entwickler leer,نفد المُحمِّض
Out of paper,Plus de papier,Papier leer,نفد الورق
Out of toner,Plus de toner,Toner leer,نفد الحبر
Output,Sortie,Ausgabe,المَخْرَج
Output Device,Périphérique de sortie,Ausgabegerät,جهاز إخراج
Output Tray,Bac de sortie,Ausgabeschacht,رف الخارج
Output:,,,المَخْرَج:
PAC file,,,ملفات PAC
PAC files (*.pac),,,ملفات PAC‏ (*.pac)
PAP,,,PAP
PEAP version,,,إصدارة PEAP:
PIN check failed,La vérification du code PIN a échoué,PIN-Überprüfung fehlgeschlagen,فضل فحص PIN
PM,après midi,PM,م
PPP failed,PPP a échoué,PPP fehlgeschlagen,فشل PPP
PPP service disconnected,Service PPP déconnecté,PPP-Dienst getrennt,فصلت خدمة PPP
PPP service failed to start,Le service PPP n’a pas réussi à démarrer,PPP-Dienst konnte nicht gestartet werden,فشل بدء خدمة PPP
Package Files,,,ملفات الحزم
Page Setup,Mise en page,Seiteneinrichtung,إعداد الصفحة
Pages per side,Pages par côté,Seiten pro Blatt,الصفحات في كل وجه
Panel to display,Volet à afficher,Bildschirm für Anzeige,لوحة لعرضها
Panel;Projector;xrandr;Screen;Resolution;Refresh;Monitor;Night;Light;Blue;redshift;color;sunset;sunrise;,Panneau;Projecteur;xrandr;Écran;Définition;Résolution;Rafraîchissement;Moniteur;Nuit;Éclairage;Lumière;Bleue;Rouge;redshift;décalage;spectral;couleur;lever;coucher;soleil;,Panel;Projector;xrandr;Screen;Resolution;Refresh;Monitor;Night;Light;Blue;redshift;color;sunset;sunrise;Panel;Seitenfenster;Projektor;xrandr;Anzeige;Auflösung;Aktualisieren;Bildschirm;Monitor;Nacht;Licht;Tag;Blau;Rotverschiebung;Farbe;Sonnenuntergang;Sonnenaufgang;,لوحة;عرض;شاشة;ميز;ليل;إضاءة;شروق;غروب;لون;
Panels,Panneaux,Seitenfenster,اللوحات
Paper,Papier,Papier,الورق
Paper Source,Source du papier,Papiereinzug,مصدر الورق
Paper Type,Type de papier,Papierart,نوع الورق
Parallel Port,Port parallèle,Parallele Schnittstelle,منفذ متواز
Password,Mot de passe,Passwort,كلمة السر
Password could not be changed,Le mot de passe ne peut pas être changé,Passwort konnte nicht geändert werden,تعذّر تغيير كلمة السر
"Password needs to be longer. Try to add more letters, numbers and punctuation.",,,على كلمة السر أن تكون أطول. حاول استخدام خليط من الحروف و الأرقام و علامات الترقيم.
Pause playback,Mettre en pause,Wiedergabe unterbrechen,ألبِث التشغيل
Paused,En pause,Pausiert,مُلبثة
Pending,En attente,Ausstehend,منتظرة
Pending Devices,Périphériques en attente,Ausstehende Geräte,يجلب الأجهزة...
Permissions & Access,,,الصلاحيات والوصول
Personal digital assistant,Assistant personnel,Persönlicher digitaler Assistent,مساعد رقمي شخصي PDA
Picture CD,Picture CD,Foto-CD,اسطوانة صور
Pictures,,,صور
Place your calibration device over the square and press “Start”,Posez votre sonde d’étalonnage sur le carré et appuyez sur « Démarrer »,Platzieren Sie Ihr Kalibrierungsgerät über dem Quadrat und wählen Sie »Start«,ضع جهاز المعايرة على المربع ثم اضغط ”ابدأ“
Places,,,الأماكن
Plasma,Plasma,Plasma,شاشة بلازما
